name,type,phone,address,website,map_url,rating,review_count
Open Door Property Management,Property management company,+1 902-431-3667,· +1 902-431-3667,https://opendoorproperties.ca/,https://www.google.com/maps/place/Open+Door+Property+Management/data=!4m7!3m6!1s0x4b5a23b9d2d40c57:0xdc5140558e281d7c!8m2!3d44.6782063!4d-63.5542121!16s%2Fg%2F11j4qvxd17!19sChIJVwzU0rkjWksRfB0ojlVAUdw?authuser=0&hl=en&rclk=1,4.3,9
Hug your Homes Property Management Services,Property management company,+1 902-580-5114,· 45 Westwood Blvd,N/A,https://www.google.com/maps/place/Hug+your+Homes+Property+Management+Services/data=!4m7!3m6!1s0x4b598d717b3fdd77:0xdb22287868a29724!8m2!3d44.7061885!4d-63.8628636!16s%2Fg%2F11fp8zm4bz!19sChIJd90_e3GNWUsRJJeiaHgoIts?authuser=0&hl=en&rclk=1,4.0,4
RedE Rent,Property management company,+1 902-707-2326,· 100 Ochterloney St,http://rederent.com/,https://www.google.com/maps/place/RedE+Rent/data=!4m7!3m6!1s0x4b5a23e12279dedf:0xcba8388bf9148418!8m2!3d44.6682477!4d-63.5660356!16s%2Fg%2F11dx9958ld!19sChIJ3955IuEjWksRGIQU-Ys4qMs?authuser=0&hl=en&rclk=1,4.5,4
"Chris Ryan Property Management Services (Halifax, Dartmouth, Bedford, Sackville)",Property management company,+1 902-830-4465,· +1 902-830-4465,http://www.chrisryan.ca/,"https://www.google.com/maps/place/Chris+Ryan+Property+Management+Services+%28Halifax,+Dartmouth,+Bedford,+Sackville%29/data=!4m7!3m6!1s0x4b5a22421ec3b1cd:0x64f10873aa4e9404!8m2!3d44.708322!4d-63.6357572!16s%2Fg%2F11f2t7948b!19sChIJzbHDHkIiWksRBJROqnMI8WQ?authuser=0&hl=en&rclk=1",4.9,263
OLYMPUS Properties Management Ltd,Property management company,+1 902-469-0764,· 37 Crane Lake Dr,http://www.olympusproperties.ca/,https://www.google.com/maps/place/OLYMPUS+Properties+Management+Ltd/data=!4m7!3m6!1s0x4b5a220007d90e3d:0x57aba5742656765!8m2!3d44.6384418!4d-63.667712!16s%2Fg%2F11c1sj_wyj!19sChIJPQ7ZBwAiWksRZWdlQle6egU?authuser=0&hl=en&rclk=1,2.1,131
Urchin Property Management Inc.,Property management company,+1 902-469-5449,· 73A Prince Albert Rd,http://www.upmi.ca/,https://www.google.com/maps/place/Urchin+Property+Management+Inc./data=!4m7!3m6!1s0x4b5a23e75f86734b:0x29c8a9d93125b0f9!8m2!3d44.67033!4d-63.5625601!16s%2Fg%2F1tgz51xj!19sChIJS3OGX-cjWksR-bAlMdmpyCk?authuser=0&hl=en&rclk=1,3.2,51
Paratus Property Management,Property management company,+1 902-800-6891,· 70 Crane Lake Dr,https://www.paratuspm.com/,https://www.google.com/maps/place/Paratus+Property+Management/data=!4m7!3m6!1s0x4b5a21c6ee63412b:0x95a63fe85d6ee97e!8m2!3d44.6390169!4d-63.6684236!16s%2Fg%2F11t6tzz_5k!19sChIJK0Fj7sYhWksRfuluXeg_ppU?authuser=0&hl=en&rclk=1,5.0,1
Top Flight Property Management,Property management company,+1 902-457-2197,· 68 Clayton Park Dr,https://www.topflight.ca/about-us/,https://www.google.com/maps/place/Top+Flight+Property+Management/data=!4m7!3m6!1s0x4b5a20537e2bf433:0x24fcf6905fcf9d60!8m2!3d44.6596048!4d-63.6485759!16s%2Fg%2F11kbyh6j76!19sChIJM_QrflMgWksRYJ3PX5D2_CQ?authuser=0&hl=en&rclk=1,5.0,2
Falkwin Group,Real estate agency,+1 902-209-3191,· ,http://www.falkwingroup.ca/,https://www.google.com/maps/place/Falkwin+Group/data=!4m7!3m6!1s0x4b5a21a6d01bdb5d:0xa0db9586413ff427!8m2!3d44.6372138!4d-63.6706325!16s%2Fg%2F11g6xwvv2t!19sChIJXdsb0KYhWksRJ_Q_QYaV26A?authuser=0&hl=en&rclk=1,5.0,167
Safeguard Property Management & Services Inc.,Property management company,+1 902-678-0275,· 27 Bridge St,http://www.safeguardservices.ca/,https://www.google.com/maps/place/Safeguard+Property+Management+%26+Services+Inc./data=!4m7!3m6!1s0x4b5857197aac4d19:0xd1ac22941e90a3b9!8m2!3d45.077577!4d-64.4940193!16s%2Fg%2F11bw5mcs4v!19sChIJGU2sehlXWEsRuaOQHpQirNE?authuser=0&hl=en&rclk=1,3.1,32
Home Finders Metro Rental Agency,Property management company,+1 902-435-0368,"· 644 Portland St Suite 226, 3",http://www.homefindershfx.com/,https://www.google.com/maps/place/Home+Finders+Metro+Rental+Agency/data=!4m7!3m6!1s0x4b5a23885b3546cb:0x445960ce56e8afa7!8m2!3d44.6705643!4d-63.5256596!16s%2Fg%2F1td7brbn!19sChIJy0Y1W4gjWksRp6_oVs5gWUQ?authuser=0&hl=en&rclk=1,1.8,5
Chris Ryan / Realtor / Royal LePage Atlantic,Real estate agency,+1 902-830-4465,· 7071 Bayers Rd #102,http://www.chrisryan.ca/,https://www.google.com/maps/place/Chris+Ryan+%2F+Realtor+%2F+Royal+LePage+Atlantic/data=!4m7!3m6!1s0x4b5a224231393435:0xf83f984fe33cfb10!8m2!3d44.655879!4d-63.625857!16s%2Fg%2F11f15gvj7r!19sChIJNTQ5MUIiWksREPs840-YP_g?authuser=0&hl=en&rclk=1,4.8,57
Estate Property Management Halifax,Property management company,+1 902-943-0456,· 99 Waterfront Dr,https://estate-property-management.ca/,https://www.google.com/maps/place/Estate+Property+Management+Halifax/data=!4m7!3m6!1s0x4b5989c5eaa37f85:0x1152ff40194305cc!8m2!3d44.7173373!4d-63.6717207!16s%2Fg%2F11wmrmjglr!19sChIJhX-j6sWJWUsRzAVDGUD_UhE?authuser=0&hl=en&rclk=1,5.0,1
Port City Property Management Limited,Property management company,+1 902-483-2884,· 56 Russell St,N/A,https://www.google.com/maps/place/Port+City+Property+Management+Limited/data=!4m7!3m6!1s0x4b5a21457e0dde99:0xe87a4d66e172d40a!8m2!3d44.6781726!4d-63.582483!16s%2Fg%2F1tftwk1h!19sChIJmd4NfkUhWksRCtRy4WZNeug?authuser=0&hl=en&rclk=1,4.5,2
Essence Property Management & Consulting Ltd,Property management company,+1 902-338-3762,· 1 Coronet Ave,http://essencepropertyhrm.com/,https://www.google.com/maps/place/Essence+Property+Management+%26+Consulting+Ltd/data=!4m7!3m6!1s0x4b5a21ebb226aaab:0x28edf4d2475d18a1!8m2!3d44.6372413!4d-63.6311634!16s%2Fg%2F11lcyt36c3!19sChIJq6omsushWksRoRhdR9L07Sg?authuser=0&hl=en&rclk=1,5.0,1
Attalia Services and Management,Property management company,+1 902-448-4810,· 210 Wentworth Dr,https://attalia.ca/,https://www.google.com/maps/place/Attalia+Services+and+Management/data=!4m7!3m6!1s0x61e260783cef0577:0x5cd3e1f8ac9383b7!8m2!3d44.6744029!4d-63.6602268!16s%2Fg%2F11t9cd7m7r!19sChIJdwXvPHhg4mERt4OTrPjh01w?authuser=0&hl=en&rclk=1,5.0,7
Novacorp,Property management company,+1 902-462-8666,· ,https://www.novacorpproperties.com/,https://www.google.com/maps/place/Novacorp/data=!4m7!3m6!1s0x40543aea813d8c4f:0xb958727da1169409!8m2!3d44.6653214!4d-63.5692305!16s%2Fg%2F11b6_h866b!19sChIJT4w9geo6VEARCZQWoX1yWLk?authuser=0&hl=en&rclk=1,2.3,18
Twin City Management,Property management company,+1 902-468-9830,· 1000 Windmill Rd Unit 38,http://www.twincity.ca/,https://www.google.com/maps/place/Twin+City+Management/data=!4m7!3m6!1s0x4b5a273c9ffb065f:0xd5919f3265e514e2!8m2!3d44.7048596!4d-63.6132206!16s%2Fg%2F1vc_pyw2!19sChIJXwb7nzwnWksR4hTlZTKfkdU?authuser=0&hl=en&rclk=1,3.2,23
LuLu & Co Property Care,Property management company,+1 902-354-8268,· Main St,https://www.luluandcopropertycare.ca/,https://www.google.com/maps/place/LuLu+%26+Co+Property+Care/data=!4m7!3m6!1s0x4b57234aa3cdc6cf:0x3f380ec45bb68145!8m2!3d44.0404684!4d-64.7164111!16s%2Fg%2F11n__zm7tm!19sChIJz8bNo0ojV0sRRYG2W8QOOD8?authuser=0&hl=en&rclk=1,5.0,4
Twin City Management,Property management company,+1 902-463-3983,· 3 Fernhill Dr,https://www.twincity.ca/,https://www.google.com/maps/place/Twin+City+Management/data=!4m7!3m6!1s0x4b5a213722c9e4ed:0xa882c4eca592184d!8m2!3d44.683533!4d-63.5965292!16s%2Fg%2F1hc19vwmn!19sChIJ7eTJIjchWksRTRiSpezEgqg?authuser=0&hl=en&rclk=1,2.5,10
Universal Realty Group,Property management company,+1 902-425-8877,· ,http://universalgroup.ca/,https://www.google.com/maps/place/Universal+Realty+Group/data=!4m7!3m6!1s0x4b5a223606ed48bf:0x7d01421884017ec4!8m2!3d44.6464469!4d-63.5706952!16s%2Fg%2F1tf2xctp!19sChIJv0jtBjYiWksRxH4BhBhCAX0?authuser=0&hl=en&rclk=1,2.0,80
Whinstone Property Management,Property management company,+1 902-450-4730,"· Unit 603, 202 Walter Havill Dr",N/A,https://www.google.com/maps/place/Whinstone+Property+Management/data=!4m7!3m6!1s0x4b5a21c277dfd7a3:0x95b200f1428848e1!8m2!3d44.634838!4d-63.6374694!16s%2Fg%2F11b5wdmjrh!19sChIJo9ffd8IhWksR4UiIQvEAspU?authuser=0&hl=en&rclk=1,3.0,2
200 Willett St,Property management company,+1 902-707-4736,· ,N/A,https://www.google.com/maps/place/200+Willett+St/data=!4m7!3m6!1s0x4b5a21a90c052d51:0x6dba0d0fb1862b7a!8m2!3d44.6563481!4d-63.6501693!16s%2Fg%2F11pcl_wwtq!19sChIJUS0FDKkhWksReiuGsQ8Num0?authuser=0&hl=en&rclk=1,4.5,11
Eric Meredith-Royal Lepage Atlantic,Real estate agency,+1 902-830-5139,· 629 Main St,https://ericmeredith.com/,https://www.google.com/maps/place/Eric+Meredith-Royal+Lepage+Atlantic/data=!4m7!3m6!1s0x4b5767b861e15555:0xb05394cc1e1fe701!8m2!3d44.4483561!4d-64.3768031!16s%2Fg%2F11gr7t7vn5!19sChIJVVXhYbhnV0sRAecfHsyUU7A?authuser=0&hl=en&rclk=1,5.0,15
Wickwire Property Management,Property management company,+1 902-538-9844,· 175 Commercial St,https://wickwirepropertymanagement.com/,https://www.google.com/maps/place/Wickwire+Property+Management/data=!4m7!3m6!1s0x4b58434dde660cb3:0xed5e1ce41d8f01e9!8m2!3d45.0417462!4d-64.7351646!16s%2Fg%2F1hc3sxh0f!19sChIJswxm3k1DWEsR6QGPHeQcXu0?authuser=0&hl=en&rclk=1,3.3,3
Anchor Property Management,Property management company,+1 902-266-2987,· +1 902-266-2987,http://www.anchorproperties.ca/,https://www.google.com/maps/place/Anchor+Property+Management/data=!4m7!3m6!1s0x4b5a3128a2b7c08f:0x4655c2cf88eb5e27!8m2!3d44.695885!4d-63.523116!16s%2Fg%2F11h07hbbjc!19sChIJj8C3oigxWksRJ17riM_CVUY?authuser=0&hl=en&rclk=1,4.9,48
bibinjohnson,Real estate agency,+1 902-412-0540,· 222 Waterfront Dr Suite 106,N/A,https://www.google.com/maps/place/bibinjohnson/data=!4m7!3m6!1s0x4b5989f6d0d93f79:0xea9202deeb7af3c7!8m2!3d44.714914!4d-63.6734891!16s%2Fg%2F11rwn9tbct!19sChIJeT_Z0PaJWUsRx_N6694Ckuo?authuser=0&hl=en&rclk=1,5.0,13
HarbourSide Realty Ltd.,Real estate agency,+1 902-405-7653,"· Unit 3, 2 Beechville Park Dr",http://www.harboursiderealty.com/,https://www.google.com/maps/place/HarbourSide+Realty+Ltd./data=!4m7!3m6!1s0x4b59885219086f19:0xcbddf50c0eb9952c!8m2!3d44.6385349!4d-63.6894695!16s%2Fg%2F1tfy_q5p!19sChIJGW8IGVKIWUsRLJW5Dgz13cs?authuser=0&hl=en&rclk=1,5.0,7
Starfish Properties,Property management company,+1 902-877-6700,· ,http://www.starfishproperties.ca/,https://www.google.com/maps/place/Starfish+Properties/data=!4m7!3m6!1s0x4b5a23cccf579649:0xebb17533c375922b!8m2!3d44.6468272!4d-63.5741101!16s%2Fg%2F1x5qscj1!19sChIJSZZXz8wjWksRK5J1wzN1ses?authuser=0&hl=en&rclk=1,3.9,7
Podium Properties Ltd.,Property management company,+1 902-445-4936,· 61 Prince Albert Rd,http://podiumproperties.ca/contact-us/,https://www.google.com/maps/place/Podium+Properties+Ltd./data=!4m7!3m6!1s0x4b5a23e6bc3e4ac5:0x42f746feecbc4d9b!8m2!3d44.6698974!4d-63.562836!16s%2Fg%2F1tgx65rp!19sChIJxUo-vOYjWksRm0287P5G90I?authuser=0&hl=en&rclk=1,2.3,42
Sterling Properties,Apartment rental agency,+1 902-877-7466,· 1569 Dresden Row,http://sterlinghalifax.com/,https://www.google.com/maps/place/Sterling+Properties/data=!4m7!3m6!1s0x4b5a22325a66aaab:0x2246689bb1537145!8m2!3d44.6442245!4d-63.5784033!16s%2Fg%2F11gfnb2w__!19sChIJq6pmWjIiWksRRXFTsZtoRiI?authuser=0&hl=en&rclk=1,4.4,5
Rent Bliss,Property management company,+1 902-489-1100,· 1041 Wellington St,https://rentbliss.ca/,https://www.google.com/maps/place/Rent+Bliss/data=!4m7!3m6!1s0x4b5a2238fcfaaaab:0xac4fdfb40e0d3d31!8m2!3d44.6344034!4d-63.5789487!16s%2Fg%2F11rxbtkrhf!19sChIJq6r6_DgiWksRMT0NDrTfT6w?authuser=0&hl=en&rclk=1,1.0,1
Donna Malone - Lunenburg County Homes and Lifestyles,Real estate agency,+1 902-521-8953,· ,http://www.donnamalonehomes.com/,https://www.google.com/maps/place/Donna+Malone+-+Lunenburg+County+Homes+and+Lifestyles/data=!4m7!3m6!1s0x4b5767b8e42b93c9:0x7a396d1099c7c8cb!8m2!3d44.3905433!4d-64.5251421!16s%2Fg%2F11g6mzpf4w!19sChIJyZMr5LhnV0sRy8jHmRBtOXo?authuser=0&hl=en&rclk=1,5.0,18
Joanne Pullin Realtor - Halifax Real Estate,Real estate agency,+1 902-817-0050,· 1959 Upper Water St Suite 1301,http://joannepullin.ca/,https://www.google.com/maps/place/Joanne+Pullin+Realtor+-+Halifax+Real+Estate/data=!4m7!3m6!1s0x4b5989c5d9fadd03:0xb597f3e87db11b61!8m2!3d44.6516997!4d-63.5741644!16s%2Fg%2F11rc942hxs!19sChIJA9362cWJWUsRYRuxfejzl7U?authuser=0&hl=en&rclk=1,5.0,60
Canmar Services Ltd,Property management company,+1 902-445-1399,· PO Box 25142 Rpo Clayton Park,https://www.canmarservices.ca/,https://www.google.com/maps/place/Canmar+Services+Ltd/data=!4m7!3m6!1s0x4b5a2059e1aaaaab:0x7722acf3a7dd9e98!8m2!3d44.6602775!4d-63.6462107!16s%2Fg%2F1tf2rtnn!19sChIJq6qq4VkgWksRmJ7dp_OsInc?authuser=0&hl=en&rclk=1,5.0,1
Axis Property Management,Property management company,+1 902-719-6159,· 116 Smokey Dr,http://axispropertymanagement.com/,https://www.google.com/maps/place/Axis+Property+Management/data=!4m7!3m6!1s0x4b5988a4d4695555:0xe0a421308edf71ef!8m2!3d44.784417!4d-63.6905416!16s%2Fg%2F11g_qmmd4n!19sChIJVVVp1KSIWUsR73HfjjAhpOA?authuser=0&hl=en&rclk=1,1.0,1
Metcap Living Management Inc.,Property management company,+1 902-407-8050,· ,N/A,https://www.google.com/maps/place/Metcap+Living+Management+Inc./data=!4m7!3m6!1s0x4b5a21353b855555:0xcea47acb04e85b75!8m2!3d44.6813768!4d-63.5859813!16s%2Fg%2F11b5wn8lfy!19sChIJVVWFOzUhWksRdVvoBMt6pM4?authuser=0&hl=en&rclk=1,2.1,129
VDL Property Management Ltd,Property management company,+1 902-404-1044,· 1189 Windsor Rd,http://www.letsrent.ca/,https://www.google.com/maps/place/VDL+Property+Management+Ltd/data=!4m7!3m6!1s0x4b59c900d156b14b:0xea4c1516c5934f82!8m2!3d44.741942!4d-64.449873!16s%2Fg%2F1tgfw6kq!19sChIJS7FW0QDJWUsRgk-TxRYVTOo?authuser=0&hl=en&rclk=1,5.0,1
Century 21 All Points | Halifax & Area Real Estate,Real estate agency,+1 902-225-3196,· 1212 Hollis St #608,http://www.thinkhalifax.com/,https://www.google.com/maps/place/Century+21+All+Points+%7C+Halifax+%26+Area+Real+Estate/data=!4m7!3m6!1s0x4b5a2234a0faf509:0xd520bc5b87e4145e!8m2!3d44.6404229!4d-63.5696677!16s%2Fg%2F113j6jppg!19sChIJCfX6oDQiWksRXhTkh1u8INU?authuser=0&hl=en&rclk=1,3.2,9
Vladi Private Islands Ltd,Property management company,+1 902-627-2863,· 68 Murry Rd,https://www.vladi-private-islands.de/en/,https://www.google.com/maps/place/Vladi+Private+Islands+Ltd/data=!4m7!3m6!1s0x4b59e0f89f260381:0x88774dfbb589c23b!8m2!3d44.5082968!4d-64.3028687!16s%2Fg%2F1tftkt4h!19sChIJgQMmn_jgWUsRO8KJtftNd4g?authuser=0&hl=en&rclk=1,4.0,3
Daniel Rental Properties,Property management company,+1 902-864-5078,· 100 Walker Ave,https://www.mc-daniel.com/,https://www.google.com/maps/place/Daniel+Rental+Properties/data=!4m7!3m6!1s0x4b5988e870220d0f:0x809f40c61e282af!8m2!3d44.7658077!4d-63.6938279!16s%2Fg%2F11b5wn1sx8!19sChIJDw0icOiIWUsRr4LiYQz0CQg?authuser=0&hl=en&rclk=1,2.8,4
East Port Properties Ltd,Property management company,+1 902-468-5247,· ,https://eastportproperties.ca/,https://www.google.com/maps/place/East+Port+Properties+Ltd/data=!4m7!3m6!1s0x4b5a26c7c6b562d3:0x4a12f9ad7bdea81e!8m2!3d44.6950385!4d-63.5697085!16s%2Fg%2F1tj9sy95!19sChIJ02K1xscmWksRHqjee635Eko?authuser=0&hl=en&rclk=1,3.0,1
Benjamin Green #YourHalifaxRealtor,Real estate agency,+1 902-220-2742,"· unit 2, 233 Bedford Hwy",https://www.facebook.com/benjamingreenrealestate/,https://www.google.com/maps/place/Benjamin+Green+%23YourHalifaxRealtor/data=!4m7!3m6!1s0x4b5a20ee540ee981:0x947150885ae01ab4!8m2!3d44.6765977!4d-63.6482246!16s%2Fg%2F11gcfxhkb8!19sChIJgekOVO4gWksRtBrgWohQcZQ?authuser=0&hl=en&rclk=1,5.0,46
Colliers | Halifax,Property management company,+1 902-422-1422,· ,https://www.collierscanada.com/en-ca/canada/cities/halifax,https://www.google.com/maps/place/Colliers+%7C+Halifax/data=!4m7!3m6!1s0x4b5a23d20e6fde7b:0x77af6005aa410877!8m2!3d44.6940045!4d-63.5800737!16s%2Fg%2F1tf86n_q!19sChIJe95vDtIjWksRdwhBqgVgr3c?authuser=0&hl=en&rclk=1,5.0,1
"Holly Leclercq REALTOR®, shesells.ca - EXIT Realty Inter Lake",Property management company,+1 902-212-1482,· ,https://shesells.ca/,"https://www.google.com/maps/place/Holly+Leclercq+REALTOR%C2%AE,+shesells.ca+-+EXIT+Realty+Inter+Lake/data=!4m7!3m6!1s0x4b5767baef970be1:0x8c0e374c30d0687a!8m2!3d44.3905433!4d-64.5251421!16s%2Fg%2F11q1k1pj59!19sChIJ4QuX77pnV0sRemjQMEw3Dow?authuser=0&hl=en&rclk=1",5.0,41
Webb's Property Management,Property management company,+1 902-476-3900,· Cleary Dr,N/A,https://www.google.com/maps/place/Webb%27s+Property+Management/data=!4m7!3m6!1s0x4b5a3d6e8fd51ca7:0x81e28f7548970437!8m2!3d44.6226623!4d-63.4508835!16s%2Fg%2F11f627swpl!19sChIJpxzVj249WksRNwSXSHWP4oE?authuser=0&hl=en&rclk=1,N/A,N/A
W.M. Fares Group,Property management company,+1 902-457-6676,· ,http://www.wmfares.com/,https://www.google.com/maps/place/W.M.+Fares+Group/data=!4m7!3m6!1s0x4b5a20627c8138cf:0x4ad777cdf1fd479b!8m2!3d44.6552995!4d-63.6304217!16s%2Fg%2F1tdr7sfv!19sChIJzziBfGIgWksRm0f98c1310o?authuser=0&hl=en&rclk=1,3.6,36
