name,type,phone,address,website,map_url,rating,review_count
Wild Island Pest Managment,Property management company,+1 902-626-6719,· 60 Long Creek Rd,https://www.wildislandpei.com/,https://www.google.com/maps/place/Wild+Island+Pest+Managment/data=!4m7!3m6!1s0x4b5fab781b2f8227:0xec4e0d41f0b6508f!8m2!3d46.1749282!4d-63.2432536!16s%2Fg%2F11sxwyl_ln!19sChIJJ4IvG3irX0sRj1C28EENTuw?authuser=0&hl=en&rclk=1,4.2,5
Plaza Group Management Ltd,Property management company,+1 902-569-2904,· ,N/A,https://www.google.com/maps/place/Plaza+Group+Management+Ltd/data=!4m7!3m6!1s0x4b5e52db0bc56de1:0xa6784a5f50d51bf2!8m2!3d46.2417089!4d-63.1346333!16s%2Fg%2F1tfc65zx!19sChIJ4W3FC9tSXksR8hvVUF9KeKY?authuser=0&hl=en&rclk=1,5.0,3
Royal LePage Prince Edward Realty,Real estate agency,+1 902-628-6500,· 87 John Yeo Dr,http://www.royallepagepei.ca/,https://www.google.com/maps/place/Royal+LePage+Prince+Edward+Realty/data=!4m7!3m6!1s0x4b5e52a512bfe36f:0x20cc536acbfa28d3!8m2!3d46.2772393!4d-63.1535032!16s%2Fg%2F1tf8spls!19sChIJb-O_EqVSXksR0yj6y2pTzCA?authuser=0&hl=en&rclk=1,4.9,11
Shane McGuigan- Island Homes PEI,Real estate agency,+1 902-213-1985,· 56 Meadowbank Rd,http://islandhomespei.com/,https://www.google.com/maps/place/Shane+McGuigan-+Island+Homes+PEI/data=!4m7!3m6!1s0x41a92d59652b785f:0xd9d82862713250b2!8m2!3d46.2235694!4d-63.2191126!16s%2Fg%2F11tnl1qr84!19sChIJX3grZVktqUERslAycWIo2Nk?authuser=0&hl=en&rclk=1,5.0,7
Pillar Properties,195 Pope Rd,+1 902-436-3577,· +1 902-436-3577,https://www.mcinnisgroup.ca/,https://www.google.com/maps/place/Pillar+Properties/data=!4m7!3m6!1s0x4b5f853ba7ae9dc3:0x80bf250847a1c48e!8m2!3d46.41249!4d-63.80022!16s%2Fg%2F11my43m1v7!19sChIJw52upzuFX0sRjsShRwglv4A?authuser=0&hl=en&rclk=1,5.0,1
Innocis Property Management,Property management company,+1 902-598-6830,· 5 Victoria Rd,http://innocispm.ca/,https://www.google.com/maps/place/Innocis+Property+Management/data=!4m7!3m6!1s0x4b5f9ad1b8d04e2d:0x76ed141f1d95de6e!8m2!3d46.4027184!4d-63.7772632!16s%2Fg%2F11w2fr1dhh!19sChIJLU7QuNGaX0sRbt6VHR8U7XY?authuser=0&hl=en&rclk=1,N/A,N/A
Red Sands Vacations,Vacation home rental agency,+1 902-439-8748,· 69 Belvedere Ave,http://visitredsands.ca/,https://www.google.com/maps/place/Red+Sands+Vacations/data=!4m7!3m6!1s0x4b5e53b1f8326acb:0xa3ad5a7944c2a25!8m2!3d46.2510354!4d-63.1437157!16s%2Fg%2F11lz1vck5l!19sChIJy2oy-LFTXksRJSpMlKfVOgo?authuser=0&hl=en&rclk=1,5.0,11
Norray Properties - Maypoint Apartments,Apartment building,+1 902-628-8405,"· Ellen's Creek Plaza, 513 N River Rd",http://www.norrayproperties.ca/,https://www.google.com/maps/place/Norray+Properties+-+Maypoint+Apartments/data=!4m7!3m6!1s0x4b5fad364f26eea3:0x1581056fa081d7a3!8m2!3d46.2578473!4d-63.154633!16s%2Fg%2F1tfv03xd!19sChIJo-4mTzatX0sRo9eBoG8FgRU?authuser=0&hl=en&rclk=1,2.5,26
Kings & Queens Property Management,Property management company,+1 902-969-5276,· 500 Main St,N/A,https://www.google.com/maps/place/Kings+%26+Queens+Property+Management/data=!4m7!3m6!1s0x4b5e68428c8e7d8b:0x16aa31a3b570b6c3!8m2!3d46.1724456!4d-62.6500541!16s%2Fg%2F1hc5g488l!19sChIJi32OjEJoXksRw7ZwtaMxqhY?authuser=0&hl=en&rclk=1,N/A,N/A
On The Go Property Maintenance,Lawn care service,N/A,· 302 Bradford Rd,N/A,https://www.google.com/maps/place/On+The+Go+Property+Maintenance/data=!4m7!3m6!1s0x4b5fa059dea00cb5:0x74c93848690c7255!8m2!3d46.2591288!4d-63.6076582!16s%2Fg%2F11fnwh84pm!19sChIJtQyg3lmgX0sRVXIMaUg4yXQ?authuser=0&hl=en&rclk=1,4.8,5
Island Cottage Services,Property management company,+1 902-439-6636,· 2989 Dock Rd,http://www.islandcottageservices.com/,https://www.google.com/maps/place/Island+Cottage+Services/data=!4m7!3m6!1s0x4b5fa568e525681d:0x70e43152a06aeedc!8m2!3d46.310728!4d-63.372593!16s%2Fg%2F11f10fbdw2!19sChIJHWgl5WilX0sR3O5qoFIx5HA?authuser=0&hl=en&rclk=1,N/A,N/A
Luvinova Property Managment Corp.,Property management company,+1 902-800-0408,· 42 King St,http://www.luvinova.com/,https://www.google.com/maps/place/Luvinova+Property+Managment+Corp./data=!4m7!3m6!1s0x4b5e53a547c6ee5d:0xd3bca16d5a47ece7!8m2!3d46.2314564!4d-63.1266691!16s%2Fg%2F11qk5qmbdy!19sChIJXe7GR6VTXksR5-xHWm2hvNM?authuser=0&hl=en&rclk=1,N/A,N/A
M&M Properties,Furnished apartment building,+1 902-201-1781,· 265 Grafton St,https://www.mmproperties.ca/,https://www.google.com/maps/place/M%26M+Properties/data=!4m7!3m6!1s0x4b5e52e0ed8041a3:0x959183b023ba35f!8m2!3d46.2383039!4d-63.1223272!16s%2Fg%2F11hb5kyym7!19sChIJo0GA7eBSXksRX6M7AjsYWQk?authuser=0&hl=en&rclk=1,N/A,N/A
Renting PEI,Non-profit organization,+1 902-940-5368,· 53 Grafton St,https://legalinfopei.ca/program/renting-pei,https://www.google.com/maps/place/Renting+PEI/data=!4m7!3m6!1s0x4b5e53b03a190a6b:0x5a39573269c7f4bf!8m2!3d46.2338973!4d-63.1296134!16s%2Fg%2F11smqpzcgl!19sChIJawoZOrBTXksRv_THaTJXOVo?authuser=0&hl=en&rclk=1,2.5,2
Killiam Properties Inc,Apartment rental agency,N/A,· 71 Belvedere Ave,N/A,https://www.google.com/maps/place/Killiam+Properties+Inc/data=!4m7!3m6!1s0x4b5e52cbf59c7c6b:0x7bbf8177cece4254!8m2!3d46.2509547!4d-63.1427869!16s%2Fg%2F1hc3r7ctm!19sChIJa3yc9ctSXksRVELOzneBv3s?authuser=0&hl=en&rclk=1,4.5,2
Greenway Garden Homes,Property management company,+1 902-892-9122,· ,http://www.greenwayinc.ca/,https://www.google.com/maps/place/Greenway+Garden+Homes/data=!4m7!3m6!1s0x4b5e52e1abb40aa1:0xb2866812353fb571!8m2!3d46.2356403!4d-63.1280704!16s%2Fg%2F1z44yqy8l!19sChIJoQq0q-FSXksRcbU_NRJohrI?authuser=0&hl=en&rclk=1,3.3,6
Team Ellis at Royal LePage,Real estate agent,+1 902-218-1353,· ,http://www.teamellis.ca/,https://www.google.com/maps/place/Team+Ellis+at+Royal+LePage/data=!4m7!3m6!1s0x4b5fad612a211d81:0xb9b7f1b4ede24c6d!8m2!3d46.277234!4d-63.1531249!16s%2Fg%2F11rv9v25h8!19sChIJgR0hKmGtX0sRbUzi7bTxt7k?authuser=0&hl=en&rclk=1,5.0,1
Greenfield Property Management,Property management company,+1 902-969-2562,· 4805 Greenfield Rd,N/A,https://www.google.com/maps/place/Greenfield+Property+Management/data=!4m7!3m6!1s0x4b5e42c9fa9a3cb1:0x64e5e8ca0fde3a55!8m2!3d46.1765084!4d-62.7277735!16s%2Fg%2F11nmcwqd59!19sChIJsTya-slCXksRVTreD8ro5WQ?authuser=0&hl=en&rclk=1,N/A,N/A
Estate Property Management | Moncton Dieppe Riverview & Surrounding Areas,Property management company,+1 902-943-0456,· 700 Main St,http://estate-property-management.ca/,https://www.google.com/maps/place/Estate+Property+Management+%7C+Moncton+Dieppe+Riverview+%26+Surrounding+Areas/data=!4m7!3m6!1s0x67fede4cce1072c3:0xac59dce459b0eac6!8m2!3d46.0886189!4d-64.7757054!16s%2Fg%2F11tp49p9nw!19sChIJw3IQzkze_mcRxuqwWeTcWaw?authuser=0&hl=en&rclk=1,4.7,45
MacPhail Property Agents,Real estate agency,+1 902-393-7507,· 101A Longworth Ave,https://www.macphailpropertyagents.ca/contact,https://www.google.com/maps/place/MacPhail+Property+Agents/data=!4m7!3m6!1s0x4b5e52c239a55555:0x303be4e3447c8d7c!8m2!3d46.2452216!4d-63.1242354!16s%2Fg%2F11y295ll6l!19sChIJVVWlOcJSXksRfI18ROPkOzA?authuser=0&hl=en&rclk=1,N/A,N/A
Provincial Realty,Real estate agency,+1 902-892-2266,· ,https://www.provincialrealty.ca/,https://www.google.com/maps/place/Provincial+Realty/data=!4m7!3m6!1s0x4b5e52e3caae7255:0x363e8bc9ee602253!8m2!3d46.2318307!4d-63.1279605!16s%2Fg%2F11clv5kvxw!19sChIJVXKuyuNSXksRUyJg7smLPjY?authuser=0&hl=en&rclk=1,4.8,13
Real Estate by Mark Corney,Real estate agent,+1 902-940-4473,· ,http://www.markcorney.com/,https://www.google.com/maps/place/Real+Estate+by+Mark+Corney/data=!4m7!3m6!1s0x4b5e52e26ac01635:0x45a1ee3067d89517!8m2!3d46.232062!4d-63.124208!16s%2Fg%2F11c60yc6rx!19sChIJNRbAauJSXksRF5XYZzDuoUU?authuser=0&hl=en&rclk=1,5.0,43
James Beaton - EXIT Realty PEI,Real estate agency,+1 902-215-0840,· 41 Macleod St,https://www.exitrealtypei.com/agent-profile-james-beaton/,https://www.google.com/maps/place/James+Beaton+-+EXIT+Realty+PEI/data=!4m7!3m6!1s0x4b5fb38c923c0e0f:0x9f44fa8b43e9f11c!8m2!3d46.27803!4d-63.1482179!16s%2Fg%2F11rffbcg_6!19sChIJDw48koyzX0sRHPHpQ4v6RJ8?authuser=0&hl=en&rclk=1,5.0,4
Parkwood Estates,Mobile home rental agency,+1 902-892-2031,· ,https://www.caprent.com/land-lease/communities/charlottetown-pe/parkwood-estates/,https://www.google.com/maps/place/Parkwood+Estates/data=!4m7!3m6!1s0x4b5e52a73b680149:0x980e6b827f6672ff!8m2!3d46.2672037!4d-63.1097005!16s%2Fg%2F11b71ysnz9!19sChIJSQFoO6dSXksR_3Jmf4JrDpg?authuser=0&hl=en&rclk=1,5.0,9
Reid Holdings Inc.,Property management company,+1 902-432-2485,· 14 Gordon Ave,http://reidholdings.ca/,https://www.google.com/maps/place/Reid+Holdings+Inc./data=!4m7!3m6!1s0x4b5f9ac76b305555:0xe01228aebc5f2167!8m2!3d46.4088663!4d-63.7597802!16s%2Fg%2F11v_41l80g!19sChIJVVUwa8eaX0sRZyFfvK4oEuA?authuser=0&hl=en&rclk=1,N/A,N/A
PEI4SALE - The Flemming Group,Real estate agency,+1 902-629-0030,· 268 Grafton St,https://www.pei4sale.com/Contact,https://www.google.com/maps/place/PEI4SALE+-+The+Flemming+Group/data=!4m7!3m6!1s0x4b5e52e66137d36f:0x7d7b75fc0ef60e41!8m2!3d46.2382686!4d-63.1217822!16s%2Fg%2F11qbcvvnyp!19sChIJb9M3YeZSXksRQQ72Dvx1e30?authuser=0&hl=en&rclk=1,N/A,N/A
Island Dale Estates,Condominium complex,N/A,· ,N/A,https://www.google.com/maps/place/Island+Dale+Estates/data=!4m7!3m6!1s0x4b5e52b54c23f3dd:0xed6279560f0fb06b!8m2!3d46.2570813!4d-63.1425871!16s%2Fg%2F11b5wgbpsf!19sChIJ3fMjTLVSXksRa7APD1Z5Yu0?authuser=0&hl=en&rclk=1,3.1,7
APM Commercial,Commercial real estate agency,+1 902-569-4000,· 21 John Yeo Dr Unit 2,https://apmcommercial.ca/,https://www.google.com/maps/place/APM+Commercial/data=!4m7!3m6!1s0x4b5fad6a92834f8b:0x4909555be7f66e32!8m2!3d46.2768887!4d-63.1542699!16s%2Fg%2F11bxjhj19f!19sChIJi0-DkmqtX0sRMm7251tVCUk?authuser=0&hl=en&rclk=1,2.3,3
Dyne Holdings Ltd,Property management company,+1 902-566-1153,· ,http://www.dyneholdings.com/,https://www.google.com/maps/place/Dyne+Holdings+Ltd/data=!4m7!3m6!1s0x4b5e52e0ae523991:0xbb736b8fe9f3f791!8m2!3d46.2364433!4d-63.1293341!16s%2Fg%2F11b6j7t20h!19sChIJkTlSruBSXksRkffz6Y9rc7s?authuser=0&hl=en&rclk=1,N/A,N/A
PropertyGuys.com PEI,Real estate agency,+1 902-892-8920,· +1 902-892-8920,https://propertyguys.com/franchise/pei,https://www.google.com/maps/place/PropertyGuys.com+PEI/data=!4m7!3m6!1s0x4b5fad5b41a7d5df:0xbc54b4832c1cc90c!8m2!3d46.5035451!4d-63.1921647!16s%2Fg%2F1vkxlvyq!19sChIJ39WnQVutX0sRDMkcLIO0VLw?authuser=0&hl=en&rclk=1,4.9,18
Sunseeker Property Service,Snow removal service,+1 902-940-1543,· +1 902-940-1543,http://www.sunseekerpropertyservice.com/,https://www.google.com/maps/place/Sunseeker+Property+Service/data=!4m7!3m6!1s0x4b5fad4f043fffff:0xf60e280755dcb207!8m2!3d46.3095004!4d-63.201081!16s%2Fg%2F11j00rqtmz!19sChIJ__8_BE-tX0sRB7LcVQcoDvY?authuser=0&hl=en&rclk=1,3.7,3
Hub City Property Management - Moncton,Property management company,+1 506-704-5026,· 63 Park St,https://hubcitypm.ca/,https://www.google.com/maps/place/Hub+City+Property+Management+-+Moncton/data=!4m7!3m6!1s0x4b1a73ec5620c2bf:0x2a44cb0d109ee6bf!8m2!3d46.0923508!4d-64.7843138!16s%2Fg%2F11vz3y0jbr!19sChIJv8IgVuxzGksRv-aeEA3LRCo?authuser=0&hl=en&rclk=1,4.9,37
Small Town Properties,Real estate agency,+1 902-314-3581,· 268 Grafton St,https://smalltownproperties.ca/contact/,https://www.google.com/maps/place/Small+Town+Properties/data=!4m7!3m6!1s0x4b5e52e66137d36f:0x54d0bb48a3b6d396!8m2!3d46.2382686!4d-63.1217822!16s%2Fg%2F11ttbfz30w!19sChIJb9M3YeZSXksRltO2o0i70FQ?authuser=0&hl=en&rclk=1,N/A,N/A
Taralynn Arsenault - KELLER WILLIAMS SELECT REALTY,Real estate agency,+1 902-315-2892,· ,https://taralynnarsenault.kw.com/,https://www.google.com/maps/place/Taralynn+Arsenault+-+KELLER+WILLIAMS+SELECT+REALTY/data=!4m7!3m6!1s0x4b5fade70a6d0409:0x923477efb74a11e1!8m2!3d46.2608814!4d-63.1694586!16s%2Fg%2F11k66x2f_g!19sChIJCQRtCuetX0sR4RFKt-93NJI?authuser=0&hl=en&rclk=1,5.0,19
Azena Property Management in Moncton,Property management company,+1 506-805-5050,· 581 Charline Ave,https://azena.ca/,https://www.google.com/maps/place/Azena+Property+Management+in+Moncton/data=!4m7!3m6!1s0x2415e86d227e3ef1:0xcbbf3282fe2e0e24!8m2!3d46.0767804!4d-64.7316229!16s%2Fg%2F11sr9y99xk!19sChIJ8T5-Im3oFSQRJA4u_oIyv8s?authuser=0&hl=en&rclk=1,4.8,84
Spudz Property Services,Window cleaning service,+1 902-916-0844,· 161 St Peters Rd,https://www.spudz.ca/,https://www.google.com/maps/place/Spudz+Property+Services/data=!4m7!3m6!1s0x4b5e53a4d6113449:0xadcdd0397e29104!8m2!3d46.2610376!4d-63.1195068!16s%2Fg%2F11h4k4yt23!19sChIJSTQR1qRTXksRBJHilwPd3Ao?authuser=0&hl=en&rclk=1,5.0,1
RC Estate Management Services,Property management company,+1 902-439-4693,· 401 Water St,http://www.rcestatemanagementservices.ca/contact.html,https://www.google.com/maps/place/RC+Estate+Management+Services/data=!4m7!3m6!1s0x4b5f9b2b528bd149:0x364332c9f584d586!8m2!3d46.3940652!4d-63.7964249!16s%2Fg%2F11s30k4x55!19sChIJSdGLUiubX0sRhtWE9ckyQzY?authuser=0&hl=en&rclk=1,N/A,N/A
Leigh Jenkins,Real estate agency,+1 902-388-0526,· 268 Grafton St,http://homesonpei.ca/,https://www.google.com/maps/place/Leigh+Jenkins/data=!4m7!3m6!1s0x4b5e52e6614a0475:0x6b5516c6240ba70d!8m2!3d46.2382686!4d-63.1217822!16s%2Fg%2F11vzv59ds2!19sChIJdQRKYeZSXksRDacLJMYWVWs?authuser=0&hl=en&rclk=1,5.0,1
GreenLight Property Management,Property management company,(833) 321-7368,· ,http://www.rentgreenlight.com/,https://www.google.com/maps/place/GreenLight+Property+Management/data=!4m7!3m6!1s0x4ca0b8b6aa5d475f:0x23374a095ce42af5!8m2!3d46.1082347!4d-64.8245005!16s%2Fg%2F11fy4m5z1s!19sChIJX0ddqra4oEwR9SrkXAlKNyM?authuser=0&hl=en&rclk=1,4.4,112
Asset Rise Management,Property management company,+1 902-786-1861,· 61 Central St,N/A,https://www.google.com/maps/place/Asset+Rise+Management/data=!4m7!3m6!1s0x4b5f9bc1a78f68ff:0x22c85928c59d44a1!8m2!3d46.3939809!4d-63.791854!16s%2Fg%2F11vwgz8hlz!19sChIJ_2iPp8GbX0sRoUSdxShZyCI?authuser=0&hl=en&rclk=1,N/A,N/A
EXIT Realty PEI,Real estate agency,+1 902-892-7653,· ,http://exitrealtypei.com/,https://www.google.com/maps/place/EXIT+Realty+PEI/data=!4m7!3m6!1s0x4b5e52c092a17969:0x3d74fb23a4cee80d!8m2!3d46.277943!4d-63.1481655!16s%2Fg%2F1tdl5qh7!19sChIJaXmhksBSXksRDejOpCP7dD0?authuser=0&hl=en&rclk=1,4.1,29
Strebor Property Management,Property management company,+1 902-921-1862,· Stellar St,N/A,https://www.google.com/maps/place/Strebor+Property+Management/data=!4m7!3m6!1s0x4b5c1b6e77503be1:0x5c46b26950e5c4ec!8m2!3d45.5570652!4d-62.6620905!16s%2Fg%2F11j8kxwd8y!19sChIJ4TtQd24bXEsR7MTlUGmyRlw?authuser=0&hl=en&rclk=1,5.0,3
CENTURY 21 Colonial Realty Inc.,Real estate agency,+1 902-566-2121,· 111 St Peters Rd,http://colonialrealty.c21.ca/,https://www.google.com/maps/place/CENTURY+21+Colonial+Realty+Inc./data=!4m7!3m6!1s0x4b5e52b94a069057:0xe28a444d0ee3419d!8m2!3d46.2542514!4d-63.121089!16s%2Fg%2F1tltlz6y!19sChIJV5AGSrlSXksRnUHjDk1EiuI?authuser=0&hl=en&rclk=1,4.8,9
Charlottetown Rentals,Property management company,+1 902-628-9718,· 138 Great George St,N/A,https://www.google.com/maps/place/Charlottetown+Rentals/data=!4m7!3m6!1s0x4b5e53a0ac1f1f33:0x3d596530f1d0afd2!8m2!3d46.2358993!4d-63.1268657!16s%2Fg%2F11ngph9lzg!19sChIJMx8frKBTXksR0q_Q8TBlWT0?authuser=0&hl=en&rclk=1,N/A,N/A
The Coastal Cowgirl Retreat,Vacation home rental agency,+1 902-315-2892,· 321 Clark Rd,https://taralynnarsenault.kw.com/,https://www.google.com/maps/place/The+Coastal+Cowgirl+Retreat/data=!4m7!3m6!1s0x4b5f9b46ad93ea41:0x6063b5e2449d11f0!8m2!3d46.36278!4d-63.73826!16s%2Fg%2F11y8rw699l!19sChIJQeqTrUabX0sR8BGdROK1Y2A?authuser=0&hl=en&rclk=1,5.0,8
Ground Floor Property Management,Property management company,+1 506-204-8440,· 47 Blakeny St,http://www.groundfloorpm.com/,https://www.google.com/maps/place/Ground+Floor+Property+Management/data=!4m7!3m6!1s0x4ca0b9306cbe68ff:0x65e66af556045cd6!8m2!3d46.1139352!4d-64.7695766!16s%2Fg%2F11b6__49td!19sChIJ_2i-bDC5oEwR1lwEVvVq5mU?authuser=0&hl=en&rclk=1,4.1,415
Gold Key Realty,Real estate agency,+1 902-894-4653,· 18 Queen St,http://www.goldkeyrealty.ca/,https://www.google.com/maps/place/Gold+Key+Realty/data=!4m7!3m6!1s0x4b5e52e2140c35fd:0x943f519cd84e5df8!8m2!3d46.231922!4d-63.124462!16s%2Fg%2F1vs1rgc0!19sChIJ_TUMFOJSXksR-F1O2JxRP5Q?authuser=0&hl=en&rclk=1,4.3,6
Michael Poczynek,Real estate consultant,+1 902-626-6912,· 101 Kent St,https://michaelshomes.com/,https://www.google.com/maps/place/Michael+Poczynek/data=!4m7!3m6!1s0x4b5e52e0ed317435:0x6145d807f617f942!8m2!3d46.2354364!4d-63.1291447!16s%2Fg%2F11f2xy7nst!19sChIJNXQx7eBSXksRQvkX9gfYRWE?authuser=0&hl=en&rclk=1,5.0,6
Colliers East - Prince Edward Island,Commercial real estate agency,+1 902-954-0601,· ,http://collierscanada.com/princeedwardisland,https://www.google.com/maps/place/Colliers+East+-+Prince+Edward+Island/data=!4m7!3m6!1s0x4b5e533e6349b55d:0x4b74f4414b7a1dd7!8m2!3d46.2365207!4d-63.12767!16s%2Fg%2F11rpks6fwg!19sChIJXbVJYz5TXksR1x16S0H0dEs?authuser=0&hl=en&rclk=1,N/A,N/A
PEI Real Estate Association,Real estate agency,+1 902-368-8451,· 3 Lower Malpeque Rd,http://www.peirea.com/,https://www.google.com/maps/place/PEI+Real+Estate+Association/data=!4m7!3m6!1s0x4b5e52c0a74d3e2b:0xea43f3cf539e101!8m2!3d46.2650562!4d-63.1601867!16s%2Fg%2F11b7rnc4kk!19sChIJKz5Np8BSXksRAeE59Tw_pA4?authuser=0&hl=en&rclk=1,4.8,5
Peter Mackenzie Royal Lepage Prince Edward Island Realty,Real estate agency,+1 902-313-2222,· 539 Rte 4,http://realtor.ca/agent/2145786/,https://www.google.com/maps/place/Peter+Mackenzie+Royal+Lepage+Prince+Edward+Island+Realty/data=!4m7!3m6!1s0x4b5e6936a1a541d1:0x8581ca4a91d94603!8m2!3d46.166535!4d-62.6496079!16s%2Fg%2F11rv0h0g2k!19sChIJ0UGloTZpXksRA0bZkUrKgYU?authuser=0&hl=en&rclk=1,5.0,2
