name,type,phone,address,website,map_url,rating,review_count
Unique Rental Management,Property management company,+1 506-855-7368,· ,https://www.uniquerentalmanagement.com/,https://www.google.com/maps/place/Unique+Rental+Management/data=!4m7!3m6!1s0x4ca0b9d563aa2777:0xcaa313cbed8b81e1!8m2!3d46.0993376!4d-64.7282518!16s%2Fg%2F11fntdf43v!19sChIJdyeqY9W5oEwR4YGL7csTo8o?authuser=0&hl=en&rclk=1,3.7,103
3D Property Management,Property management company,+1 506-631-8002,· ,http://www.3dprop.ca/,https://www.google.com/maps/place/3D+Property+Management/data=!4m7!3m6!1s0x4ca7b3800c4c95b1:0xf98e8c8c6704d9b1!8m2!3d45.2749194!4d-66.0761078!16s%2Fg%2F1hm1vrz6m!19sChIJsZVMDICzp0wRsdkEZ4yMjvk?authuser=0&hl=en&rclk=1,2.7,100
TrustInUs Property Management Ltd.,Property management company,+1 506-848-9111,· 126C Hampton Rd Suite 328,http://www.trustprop.ca/,https://www.google.com/maps/place/TrustInUs+Property+Management+Ltd./data=!4m7!3m6!1s0x4ca654b75bc84f57:0x9fad23ac550f94e!8m2!3d45.3993763!4d-65.9779079!16s%2Fg%2F11gf97wxhp!19sChIJV0_IW7dUpkwRTvlQxTrS-gk?authuser=0&hl=en&rclk=1,5.0,8
DK Properties Ltd,Property management company,+1 506-300-7310,· 378 Coverdale Rd Unit A,https://www.dkproperties.ca/,https://www.google.com/maps/place/DK+Properties+Ltd/data=!4m7!3m6!1s0x4ca0b91367594a9f:0xa9450239580d5d6c!8m2!3d46.0663494!4d-64.7972597!16s%2Fg%2F11js4cfhgn!19sChIJn0pZZxO5oEwRbF0NWDkCRak?authuser=0&hl=en&rclk=1,4.8,17
Anwar Property Management,Property management company,+1 506-233-2395,· 165 Rochefort St,N/A,https://www.google.com/maps/place/Anwar+Property+Management/data=!4m7!3m6!1s0x4ca0b9055c9be869:0xca7115b093b7f512!8m2!3d46.09408!4d-64.71397!16s%2Fg%2F11ll9w1yhb!19sChIJaeibXAW5oEwREvW3k7AVcco?authuser=0&hl=en&rclk=1,5.0,1
Springfall Property Management,Property management company,+1 506-214-8388,"· Suite 107, 358 Rothesay Ave",N/A,https://www.google.com/maps/place/Springfall+Property+Management/data=!4m7!3m6!1s0x4ca7b3044d5f45f1:0x65ae165148e0529c!8m2!3d45.2978778!4d-66.0383949!16s%2Fg%2F11dzsz480q!19sChIJ8UVfTQSzp0wRnFLgSFEWrmU?authuser=0&hl=en&rclk=1,5.0,1
Heritage Court,Property management company,+1 506-853-1918,· ,http://www.heritagemanagement.ca/,https://www.google.com/maps/place/Heritage+Court/data=!4m7!3m6!1s0x4ca0b9146aa962c7:0xe08d78052a390c15!8m2!3d46.0859235!4d-64.7808486!16s%2Fg%2F1tfp2153!19sChIJx2KpahS5oEwRFQw5KgV4jeA?authuser=0&hl=en&rclk=1,4.3,122
Lawson Property Management,Property management company,+1 506-652-1177,· 133 Prince William St,http://www.lawsonpropmgmt.com/,https://www.google.com/maps/place/Lawson+Property+Management/data=!4m7!3m6!1s0x4ca7b4821a7c488b:0xe2f92a9b362af5dc!8m2!3d45.2707329!4d-66.0619583!16s%2Fg%2F1thtcqwp!19sChIJi0h8GoK0p0wR3PUqNpsq-eI?authuser=0&hl=en&rclk=1,4.1,12
Mid Town Management Group,Property management company,+1 506-269-7099,· 331 Elmwood Dr,http://www.midtownmg.com/,https://www.google.com/maps/place/Mid+Town+Management+Group/data=!4m7!3m6!1s0x4ca0bf21b59ee653:0xd0925ab9454dbfb1!8m2!3d46.1149034!4d-64.7725793!16s%2Fg%2F11f5pswlxw!19sChIJU-aetSG_oEwRsb9NRblaktA?authuser=0&hl=en&rclk=1,4.0,40
Colliers East - New Brunswick,Property management company,+1 506-870-8888,· ,https://www.collierscanada.com/newbrunswick,https://www.google.com/maps/place/Colliers+East+-+New+Brunswick/data=!4m7!3m6!1s0x4ca0b939033a52af:0x2bef0218b7c88593!8m2!3d46.0921798!4d-64.7756259!16s%2Fg%2F1v_nc32l!19sChIJr1I6Azm5oEwRk4XItxgC7ys?authuser=0&hl=en&rclk=1,5.0,2
Nest Property Management,Property management company,+1 506-436-6378,· 60 Seaman St,http://www.nestpmmoncton.com/,https://www.google.com/maps/place/Nest+Property+Management/data=!4m7!3m6!1s0xa1bf938453bf7cc7:0xa0d21737990894ef!8m2!3d46.1148647!4d-64.7706202!16s%2Fg%2F11kqgnxf27!19sChIJx3y_U4STv6ER75QImTcX0qA?authuser=0&hl=en&rclk=1,3.7,31
MU Property Management,Property management company,(833) 711-2297,· 30 Englehart St Suite E,https://www.mupm.ca/,https://www.google.com/maps/place/MU+Property+Management/data=!4m7!3m6!1s0x4ca0bd46e1ad6df9:0xc0b2862e2ebb9b02!8m2!3d46.1008018!4d-64.7048659!16s%2Fg%2F11rr0_88x0!19sChIJ-W2t4Ua9oEwRApu7Li6GssA?authuser=0&hl=en&rclk=1,3.1,32
Adelin Properties,Office space rental agency,+1 506-857-3098,· ,http://adelinproperties.com/,https://www.google.com/maps/place/Adelin+Properties/data=!4m7!3m6!1s0x4ca0bead4cab4d75:0xe3677855de9fb38f!8m2!3d46.095461!4d-64.7476792!16s%2Fg%2F11b5wl3yj7!19sChIJdU2rTK2-oEwRj7Of3lV4Z-M?authuser=0&hl=en&rclk=1,4.8,17
Nessie’s Property Management,Property management company,+1 506-808-0127,· 491 Prince St,https://www.nessiespm.com/,https://www.google.com/maps/place/Nessie%E2%80%99s+Property+Management/data=!4m7!3m6!1s0x4ca7b5005f93696f:0x2c025295562aab3e!8m2!3d45.2540073!4d-66.0842921!16s%2Fg%2F11y2_y_c_g!19sChIJb2mTXwC1p0wRPqsqVpVSAiw?authuser=0&hl=en&rclk=1,5.0,1
Dooryard Property Management,Property management company,+1 506-304-3667,· 21 Fairway Dr Unit B,http://www.dooryardproperties.com/,https://www.google.com/maps/place/Dooryard+Property+Management/data=!4m7!3m6!1s0x4ca4194b8f64f8dd:0xe4707613f3bb1282!8m2!3d45.9178492!4d-66.7131634!16s%2Fg%2F11lh6jgcx0!19sChIJ3fhkj0sZpEwRghK78xN2cOQ?authuser=0&hl=en&rclk=1,2.6,10
McCann's Property Management,Property management company,+1 438-402-5377,· 31 Goose Lake Rd apt 1,https://linktr.ee/mccannsmanagement,https://www.google.com/maps/place/McCann%27s+Property+Management/data=!4m7!3m6!1s0x8179890d20fbfbef:0xdb45462f2063f2d6!8m2!3d45.9733229!4d-64.2915769!16s%2Fg%2F11wxdkhkmr!19sChIJ7_v7IA2JeYER1vJjIC9GRds?authuser=0&hl=en&rclk=1,5.0,2
Thirty Four Property Services,Property management company,+1 506-988-7875,"· Unit 305, 95 Millennium Blvd",https://www.thirtyfourproperty.ca/,https://www.google.com/maps/place/Thirty+Four+Property+Services/data=!4m7!3m6!1s0x4ca0b92d638027bd:0xc2ec74228d3717e9!8m2!3d46.0904689!4d-64.8082733!16s%2Fg%2F11wh_ts78w!19sChIJvSeAYy25oEwR6Rc3jSJ07MI?authuser=0&hl=en&rclk=1,5.0,1
99 Property Management,Property management company,+1 506-889-7999,· 150 Edmonton Ave #4B,N/A,https://www.google.com/maps/place/99+Property+Management/data=!4m7!3m6!1s0x4ca0b94fb4dd7b0f:0x71e82a36695d7d14!8m2!3d46.0952475!4d-64.8018285!16s%2Fg%2F11q2tx12p6!19sChIJD3vdtE-5oEwRFH1daTYq6HE?authuser=0&hl=en&rclk=1,5.0,4
Leading Edge Property Solutions,Property management company,+1 506-343-2842,· 9 Somerset St,http://www.leadingedgeps.com/,https://www.google.com/maps/place/Leading+Edge+Property+Solutions/data=!4m7!3m6!1s0x4ca7b2c4fca45ecd:0xb5bcb8ce264a4e21!8m2!3d45.2792503!4d-66.0699477!16s%2Fg%2F11h7s3_l18!19sChIJzV6k_MSyp0wRIU5KJs64vLU?authuser=0&hl=en&rclk=1,3.0,29
Shawn Mayo - YOUR New Brunswick REALTOR,Real estate agency,+1 506-889-2320,· 1000 St George Blvd unit 101,https://shawnmayo.ca/,https://www.google.com/maps/place/Shawn+Mayo+-+YOUR+New+Brunswick+REALTOR/data=!4m7!3m6!1s0x4ca0b9f8749086b3:0x99e79ef6436ae8cd!8m2!3d46.0824575!4d-64.8224697!16s%2Fg%2F11p73sprkj!19sChIJs4aQdPi5oEwRzehqQ_ae55k?authuser=0&hl=en&rclk=1,5.0,15
KW Canada - McKinley & Company Real Estate,Real estate agency,+1 506-333-3332,· ,http://www.mckinleyandcompany.ca/,https://www.google.com/maps/place/KW+Canada+-+McKinley+%26+Company+Real+Estate/data=!4m7!3m6!1s0x4ca7ad71988170d5:0xc7fb85f1aab28ebf!8m2!3d45.4021033!4d-65.9733587!16s%2Fg%2F11pxlgd2zv!19sChIJ1XCBmHGtp0wRv46yqvGF-8c?authuser=0&hl=en&rclk=1,5.0,67
Shawn Tucker Premium Real Estate - eXp Realty,Real estate agency,+1 506-651-1111,· ,http://www.thepremiumcrew.com/,https://www.google.com/maps/place/Shawn+Tucker+Premium+Real+Estate+-+eXp+Realty/data=!4m7!3m6!1s0x4ca7ad8592e084c9:0xb0f8d786e74cc7f7!8m2!3d45.393253!4d-65.9755801!16s%2Fg%2F11fm_tb8bk!19sChIJyYTgkoWtp0wR98dM54bX-LA?authuser=0&hl=en&rclk=1,4.8,77
Kincade Management Inc.,Property management company,+1 506-633-8898,· 48 Hatheway Crescent,http://kincademanagement.com/,https://www.google.com/maps/place/Kincade+Management+Inc./data=!4m7!3m6!1s0x4ca7b49ef1bcd2a7:0xeafc4e4eb76d423e!8m2!3d45.2466645!4d-66.110234!16s%2Fg%2F1trpqc_l!19sChIJp9K88Z60p0wRPkJtt05O_Oo?authuser=0&hl=en&rclk=1,5.0,1
Three Rivers Realtors - Andy Childs & Rod Martens - Saint John NB - Real Estate Agents,Real estate agency,+1 506-608-0509,· 5 Elsie Dr,http://www.threeriversrealty.ca/,https://www.google.com/maps/place/Three+Rivers+Realtors+-+Andy+Childs+%26+Rod+Martens+-+Saint+John+NB+-+Real+Estate+Agents/data=!4m7!3m6!1s0x4ca7aba88ac5e60d:0xea92e9794ba7329b!8m2!3d45.4082267!4d-65.9596883!16s%2Fg%2F11nsb6mtst!19sChIJDebFiqirp0wRmzKnS3npkuo?authuser=0&hl=en&rclk=1,5.0,70
Start to Finish Property Management,Property management company,+1 506-855-2277,· 25 Hedgewood Dr,http://starttofinishpropertymanagement.ca/,https://www.google.com/maps/place/Start+to+Finish+Property+Management/data=!4m7!3m6!1s0x4ca0b93d350facab:0x6f0f4398998835fc!8m2!3d46.076852!4d-64.802971!16s%2Fg%2F11c57y5z4h!19sChIJq6wPNT25oEwR_DWImZhDD28?authuser=0&hl=en&rclk=1,3.4,17
Gorham Real Estate,Property management company,+1 506-458-5809,· 25 Waggoners Ln,http://www.gorhamrealestate.ca/apartment/,https://www.google.com/maps/place/Gorham+Real+Estate/data=!4m7!3m6!1s0x4ca4189fcda11fe1:0x20f35b86ac74cf21!8m2!3d45.9582575!4d-66.6605903!16s%2Fg%2F1tdfmw6s!19sChIJ4R-hzZ8YpEwRIc90rIZb8yA?authuser=0&hl=en&rclk=1,3.6,86
Parkwood Management Ltd,Property management company,+1 506-858-1110,· 740 Mountain Rd,N/A,https://www.google.com/maps/place/Parkwood+Management+Ltd/data=!4m7!3m6!1s0x4ca0b8d08631f00f:0xf9c9c2e2d39e1eb9!8m2!3d46.0992391!4d-64.8051253!16s%2Fg%2F1trpkt47!19sChIJD_AxhtC4oEwRuR6e0-LCyfk?authuser=0&hl=en&rclk=1,2.8,4
Considerate Property Management,Property management company,+1 506-449-2644,· +1 506-449-2644,http://www.considerate.ca/,https://www.google.com/maps/place/Considerate+Property+Management/data=!4m7!3m6!1s0x4ca4220a799b6d11:0x196d1ca2e400be7b!8m2!3d45.945462!4d-66.6662516!16s%2Fg%2F1pv19zt_9!19sChIJEW2beQoipEwRe74A5KIcbRk?authuser=0&hl=en&rclk=1,3.2,70
State Street Management Inc,Property management company,+1 506-454-7877,· 8 Wilmot St,https://www.statestreetproperties.ca/,https://www.google.com/maps/place/State+Street+Management+Inc/data=!4m7!3m6!1s0x4ca41882acaccb19:0x5eabd3a5be5f4168!8m2!3d45.9622419!4d-66.6590659!16s%2Fg%2F11b5wj8tgq!19sChIJGcusrIIYpEwRaEFfvqXTq14?authuser=0&hl=en&rclk=1,3.0,7
Commercial Properties Limited,Property management company,(877) 536-6600,· ,https://cplre.ca/,https://www.google.com/maps/place/Commercial+Properties+Limited/data=!4m7!3m6!1s0x4ca7b37dd332580f:0xe68a73b0ee4a908b!8m2!3d45.274672!4d-66.065598!16s%2Fg%2F1vr1w724!19sChIJD1gy032zp0wRi5BK7rBziuY?authuser=0&hl=en&rclk=1,3.8,4
PropertyGuys,Real estate agency,+1 506-860-3433,· 1133 St George Blvd,http://www.propertyguys.com/,https://www.google.com/maps/place/PropertyGuys/data=!4m7!3m6!1s0x4ca0b8f11dc52489:0x5778406ef25aae9a!8m2!3d46.0813773!4d-64.8313811!16s%2Fg%2F1tj5krg3!19sChIJiSTFHfG4oEwRmq5a8m5AeFc?authuser=0&hl=en&rclk=1,4.5,47
Van Wart Management Ltd.,Property management company,+1 506-457-7001,· 370 Rainsford Ln,http://www.vanwart.nb.ca/,https://www.google.com/maps/place/Van+Wart+Management+Ltd./data=!4m7!3m6!1s0x4ca4229275e133d5:0x99b43da1a14da26c!8m2!3d45.9525594!4d-66.6983518!16s%2Fg%2F1tjmd7t3!19sChIJ1TPhdZIipEwRbKJNoaE9tJk?authuser=0&hl=en&rclk=1,1.8,34
The Snell Group Realtors,Real estate agency,+1 506-647-2018,· ,https://thesnellgroup.ca/,https://www.google.com/maps/place/The+Snell+Group+Realtors/data=!4m7!3m6!1s0x4ca7ad45246a42ef:0x958e6ecfbdd09dd9!8m2!3d45.4050909!4d-65.9711972!16s%2Fg%2F11h1kynh1b!19sChIJ70JqJEWtp0wR2Z3Qvc9ujpU?authuser=0&hl=en&rclk=1,5.0,121
CanStar Property Management,Property management company,+1 506-262-6224,· 514 Regent St,http://www.canstarprop.ca/,https://www.google.com/maps/place/CanStar+Property+Management/data=!4m7!3m6!1s0x4ca423b3f8dc6619:0xa2de16d0d23819df!8m2!3d45.9526577!4d-66.6457596!16s%2Fg%2F11m2dhznbs!19sChIJGWbc-LMjpEwR3xk40tAW3qI?authuser=0&hl=en&rclk=1,2.0,4
WATKINS PROPERTY MANAGEMENT,Property management company,+1 506-609-7368,· 71 Paradise Row,http://watkinsproperty.com/,https://www.google.com/maps/place/WATKINS+PROPERTY+MANAGEMENT/data=!4m7!3m6!1s0x4ca7b3646a655555:0x88e199c39a8f537b!8m2!3d45.2778868!4d-66.0663253!16s%2Fg%2F11fmf1rx3v!19sChIJVVVlamSzp0wRe1OPmsOZ4Yg?authuser=0&hl=en&rclk=1,3.4,5
The Drisdelle Team - KW Capital Realty (Fredericton Real Estate),Real estate agency,+1 506-447-1325,· 90 Woodside Ln Unit 101,http://www.thedrisdelleteam.com/,https://www.google.com/maps/place/The+Drisdelle+Team+-+KW+Capital+Realty+%28Fredericton+Real+Estate%29/data=!4m7!3m6!1s0x4ca42281cdbb20c7:0x5aa4f110a8a430db!8m2!3d45.94861!4d-66.695745!16s%2Fg%2F11bw5m6206!19sChIJxyC7zYEipEwR2zCkqBDxpFo?authuser=0&hl=en&rclk=1,4.9,61
Real Estate 360 Property Advisory Limited,Property management company,+1 506-459-7799,· ,http://realestate360.ca/,https://www.google.com/maps/place/Real+Estate+360+Property+Advisory+Limited/data=!4m7!3m6!1s0x4ca41898de0b15d9:0x63185eb47ea52403!8m2!3d45.9639041!4d-66.6459721!16s%2Fg%2F1w664_k9!19sChIJ2RUL3pgYpEwRAySlfrReGGM?authuser=0&hl=en&rclk=1,2.8,4
Property Management – Arctic Owl,Property management company,+1 506-701-2727,· 181 King St E,https://arcticowl.ca/index.php/location/saint-john-new-brunswick/south-central-saint-john/,https://www.google.com/maps/place/Property+Management+%E2%80%93+Arctic+Owl/data=!4m7!3m6!1s0x4ca7b37920304fc3:0xaf29e120aef289a2!8m2!3d45.2748039!4d-66.0523781!16s%2Fg%2F11l5jft_3x!19sChIJw08wIHmzp0wRoonyriDhKa8?authuser=0&hl=en&rclk=1,3.0,1
Jocelyne LeBlanc,Real estate agency,+1 506-866-9693,· 123 Halifax St Suite 600,https://www.jocelyneleblanc.com/,https://www.google.com/maps/place/Jocelyne+LeBlanc/data=!4m7!3m6!1s0x4ca0b93bbee69b49:0xc78b5aa46b5d8576!8m2!3d46.0962473!4d-64.8094917!16s%2Fg%2F11c6dxdxf0!19sChIJSZvmvju5oEwRdoVda6Rai8c?authuser=0&hl=en&rclk=1,5.0,59
Property Management – Arctic Owl,Property management company,+1 506-701-2727,· 1019 Mollins Dr,https://arcticowl.ca/index.php/location/saint-john-new-brunswick/west-side-saint-john/,https://www.google.com/maps/place/Property+Management+%E2%80%93+Arctic+Owl/data=!4m7!3m6!1s0x4ca7b4dae1c68df1:0xaa098361374e024e!8m2!3d45.2506349!4d-66.1119436!16s%2Fg%2F11vc7w0jzp!19sChIJ8Y3G4dq0p0wRTgJON2GDCao?authuser=0&hl=en&rclk=1,3.0,2
Pierce Property Management,Property management company,+1 506-847-1346,· 6 Persimmon Lane,N/A,https://www.google.com/maps/place/Pierce+Property+Management/data=!4m7!3m6!1s0x4ca65350e00ef1e3:0x3c6191a1097ae8ce!8m2!3d45.4090363!4d-66.0003686!16s%2Fg%2F1tgm2f_l!19sChIJ4_EO4FBTpkwRzuh6CaGRYTw?authuser=0&hl=en&rclk=1,4.7,3
NVC PROPERTY HOLDINGS INC,Apartment rental agency,+1 506-292-1455,· 114 Queen St,https://www.facebook.com/capitolbuildingwoodstock/,https://www.google.com/maps/place/NVC+PROPERTY+HOLDINGS+INC/data=!4m7!3m6!1s0x4ca4ed4e5bd054c7:0x15419b4ccbbc76cc!8m2!3d46.1497553!4d-67.572688!16s%2Fg%2F1v3hzl42!19sChIJx1TQW07tpEwRzHa8y0ybQRU?authuser=0&hl=en&rclk=1,4.2,27
Hanson Group of Companies,Apartment rental agency,+1 506-474-3260,· ,https://www.hansongroup.ca/,https://www.google.com/maps/place/Hanson+Group+of+Companies/data=!4m7!3m6!1s0x4ca4237715d665c1:0x6bfc5d04110c4df2!8m2!3d45.94177!4d-66.70049!16s%2Fg%2F11spcn7md2!19sChIJwWXWFXcjpEwR8k0MEQRd_Gs?authuser=0&hl=en&rclk=1,5.0,1
CJJM Property Management,Property management company,+1 506-232-7045,· 44 Rue David,N/A,https://www.google.com/maps/place/CJJM+Property+Management/data=!4m7!3m6!1s0x4ca09b5f10ceeffb:0xee0e4d62adfba8d8!8m2!3d46.2364361!4d-64.4236307!16s%2Fg%2F11gmc2hv2z!19sChIJ--_OEF-boEwR2Kj7rWJNDu4?authuser=0&hl=en&rclk=1,N/A,N/A
Naveed Hayat - Your REALTOR® in Greater Moncton (Royal Lepage Atlantic),Real estate agent,+1 506-381-2477,· 1000 St George Blvd,https://www.yourmonctonagent.ca/,https://www.google.com/maps/place/Naveed+Hayat+-+Your+REALTOR%C2%AE+in+Greater+Moncton+%28Royal+Lepage+Atlantic%29/data=!4m7!3m6!1s0x2b1a8d8690c993d3:0x1b1b30786efa2369!8m2!3d46.0824575!4d-64.8224697!16s%2Fg%2F11q3_k3szd!19sChIJ05PJkIaNGisRaSP6bngwGxs?authuser=0&hl=en&rclk=1,5.0,47
Retain Property Management,Property management company,+1 506-719-9013,· 241 Millidge Ave,https://retainpm.ca/,https://www.google.com/maps/place/Retain+Property+Management/data=!4m7!3m6!1s0x4ca7b3509d9aaaab:0xf15c8baaffd8af0c!8m2!3d45.282973!4d-66.0870668!16s%2Fg%2F11y3smmjlc!19sChIJq6qanVCzp0wRDK_Y_6qLXPE?authuser=0&hl=en&rclk=1,1.0,1
McCarthy Property Services,Property management company,(844) 862-2278,· 162 Union St,https://mccarthyservices.ca/,https://www.google.com/maps/place/McCarthy+Property+Services/data=!4m7!3m6!1s0x4ca7b319840e6af7:0xee6fbd42d2803970!8m2!3d45.2748209!4d-66.0598134!16s%2Fg%2F11x237q881!19sChIJ92oOhBmzp0wRcDmA0kK9b-4?authuser=0&hl=en&rclk=1,5.0,1
RPM Property Management Solutions,Property management company,+1 506-347-0303,· 2306 NB-3 Unit 1,N/A,https://www.google.com/maps/place/RPM+Property+Management+Solutions/data=!4m7!3m6!1s0x4ca5cd588ea52829:0x8b8d79f3133afc2d!8m2!3d45.705332!4d-67.032254!16s%2Fg%2F11h5571y0s!19sChIJKSiljljNpUwRLfw6E_N5jYs?authuser=0&hl=en&rclk=1,N/A,N/A
ATMJ Properties Inc.,Property management company,+1 506-858-8018,· ,http://atmjproperties.ca/,https://www.google.com/maps/place/ATMJ+Properties+Inc./data=!4m7!3m6!1s0x4ca0bed6fb5a9817:0xec55e0e2ae811303!8m2!3d46.1038958!4d-64.768722!16s%2Fg%2F11b7tj97kv!19sChIJF5ha-9a-oEwRAxOBruLgVew?authuser=0&hl=en&rclk=1,3.1,20
Fundy Harbour Group,Corporate office,+1 506-696-8595,· ,https://fundyharbour.com/,https://www.google.com/maps/place/Fundy+Harbour+Group/data=!4m7!3m6!1s0x4ca7b37c6f176525:0x4fc3ea04f5489483!8m2!3d45.2735431!4d-66.0629825!16s%2Fg%2F11b5wdb85f!19sChIJJWUXb3yzp0wRg5RI9QTqw08?authuser=0&hl=en&rclk=1,5.0,2
Barwise Property Management,Property management company,+1 506-233-7368,· 527 Dundonald St,http://barwiseproperty.com/,https://www.google.com/maps/place/Barwise+Property+Management/data=!4m7!3m6!1s0x4ca4220b71802e63:0xbcde3949fcc8d83c!8m2!3d45.9540877!4d-66.6474123!16s%2Fg%2F11rfr848hb!19sChIJYy6AcQsipEwRPNjI_Ek53rw?authuser=0&hl=en&rclk=1,1.0,6
Mica Properties,Property management company,+1 506-855-0008,· 1536 Champlain St,http://www.micaproperties.ca/,https://www.google.com/maps/place/Mica+Properties/data=!4m7!3m6!1s0x4ca0bd92e5b788af:0xc45f3172efe2bfb!8m2!3d46.1028935!4d-64.6818177!16s%2Fg%2F11n15ywy27!19sChIJr4i35ZK9oEwR-yv-LhfzRQw?authuser=0&hl=en&rclk=1,N/A,N/A
Colpitts Developments Ltd.,Property management company,+1 506-451-1776,· ,http://www.colpittsdevelopments.ca/,https://www.google.com/maps/place/Colpitts+Developments+Ltd./data=!4m7!3m6!1s0x4ca4228840a619a3:0xaa5bfffb79768ce3!8m2!3d45.9534835!4d-66.6832962!16s%2Fg%2F1q5ggyt8l!19sChIJoxmmQIgipEwR44x2efv_W6o?authuser=0&hl=en&rclk=1,2.8,65
Rebecca Steeves Fredericton Team | REALTORS with RE/MAX Hartford Realty,Real estate agency,+1 506-476-2763,· ,https://frederictonhomes.com/,https://www.google.com/maps/place/Rebecca+Steeves+Fredericton+Team+%7C+REALTORS+with+RE%2FMAX+Hartford+Realty/data=!4m7!3m6!1s0x4ca4190991977a8b:0x8f78d72a6d0e4727!8m2!3d45.9548416!4d-66.6780665!16s%2Fg%2F1x5qscqc!19sChIJi3qXkQkZpEwRJ0cObSrXeI8?authuser=0&hl=en&rclk=1,4.9,95
