name,type,phone,address,website,map_url,rating,review_count
"Royal LePage Blanc & Noir, Agence immobilière",Property management company,+1 418-929-4474,· ,https://blancetnoirimmobilier.ca/?utm_source=google&utm_medium=organic&utm_campaign=BlancEtNoirImmobilier-GMB,"https://www.google.com/maps/place/Royal+LePage+Blanc+%26+Noir,+Agence+immobili%C3%A8re/data=!4m7!3m6!1s0x4cb8972ecf6dd541:0xdbed134469d97254!8m2!3d46.7883136!4d-71.3488178!16s%2Fg%2F11f2ckvcyt!19sChIJQdVtzy6XuEwRVHLZaUQT7ds?authuser=0&hl=en&rclk=1",4.8,80
Property Management Dufour Cinq-Mars,Property management company,+1 418-688-8531,· 1535 Ch Ste-Foy #040,http://www.dufourcinqmars.ca/,https://www.google.com/maps/place/Property+Management+Dufour+Cinq-Mars/data=!4m7!3m6!1s0x4cb896ed256a0317:0x5cbe7ef76f7c3498!8m2!3d46.7923962!4d-71.258604!16s%2Fg%2F1v1tmpqn!19sChIJFwNqJe2WuEwRmDR8b_d-vlw?authuser=0&hl=en&rclk=1,1.9,110
"Gestion Immobilière Amiral (Gestion et location) - Firme Immobilière Amiral - Immeubles à revenus, Condo, Maison",Property management company,+1 418-805-3831,· 325 Raoul-Jobin St,https://gestionimmobilierequebec.com/,"https://www.google.com/maps/place/Gestion+Immobili%C3%A8re+Amiral+%28Gestion+et+location%29+-+Firme+Immobili%C3%A8re+Amiral+-+Immeubles+%C3%A0+revenus,+Condo,+Maison/data=!4m7!3m6!1s0x4cb8973d3d180b1d:0x62f8a0908c7c3af7!8m2!3d46.8113307!4d-71.2375401!16s%2Fg%2F11gvxz42y2!19sChIJHQsYPT2XuEwR9zp8jJCg-GI?authuser=0&hl=en&rclk=1",4.1,238
Debertin Immobilier,Property management company,+1 418-626-4141,· 1165 Bd Lebourgneuf suite 180,http://www.debertin.ca/,https://www.google.com/maps/place/Debertin+Immobilier/data=!4m7!3m6!1s0x4cb897e957b928b7:0x4269de049988930f!8m2!3d46.8357947!4d-71.2918162!16s%2Fg%2F1tctx4y9!19sChIJtyi5V-mXuEwRD5OImQTeaUI?authuser=0&hl=en&rclk=1,5.0,28
Wilkar Property Management Inc.,Property management company,+1 514-871-0100,· 4200 Rue Sherbrooke O suite 6,http://www.gestionwilkar.com/,https://www.google.com/maps/place/Wilkar+Property+Management+Inc./data=!4m7!3m6!1s0x4cc91a0dadfc9a9b:0x3b3ac135f56aa9cc!8m2!3d45.4876486!4d-73.5919105!16s%2Fg%2F1tk_nx1y!19sChIJm5r8rQ0ayUwRzKlq9TXBOjs?authuser=0&hl=en&rclk=1,4.0,515
Sergic Québec - Agence de Québec,Property management company,+1 581-742-7772,· 140 Grande Allée E bureau 530,https://sergicquebec.ca/,https://www.google.com/maps/place/Sergic+Qu%C3%A9bec+-+Agence+de+Qu%C3%A9bec/data=!4m7!3m6!1s0x4cb8963ce47d09ef:0xeed9e16a131e593f!8m2!3d46.8037047!4d-71.2217611!16s%2Fg%2F11b6gc3gw1!19sChIJ7wl95DyWuEwRP1keE2rh2e4?authuser=0&hl=en&rclk=1,3.5,45
Logis-Experts - appartements à louer,Property management company,+1 581-309-9094,· 574 Bd des Capucins,https://logis-experts.com/,https://www.google.com/maps/place/Logis-Experts+-+appartements+%C3%A0+louer/data=!4m7!3m6!1s0x4cb89613cb68872b:0xb245e57abffc5fd6!8m2!3d46.8263315!4d-71.2214077!16s%2Fg%2F11h7s48gpm!19sChIJK4doyxOWuEwR1l_8v3rlRbI?authuser=0&hl=en&rclk=1,4.4,551
Aucun,Property management company,N/A,· 20 Rue Saint-Jean,N/A,https://www.google.com/maps/place/Aucun/data=!4m7!3m6!1s0x4cb8970bb426dba9:0x431e5f12938cbdd2!8m2!3d46.806838!4d-71.2274019!16s%2Fg%2F11vx4dv1x3!19sChIJqdsmtAuXuEwR0r2MkxJfHkM?authuser=0&hl=en&rclk=1,1.0,2
Gestion Alfred | Location distinguée Qc,Property management company,(800) 653-8049,· (800) 653-8049,N/A,https://www.google.com/maps/place/Gestion+Alfred+%7C+Location+distingu%C3%A9e+Qc/data=!4m7!3m6!1s0x4cb897274a5802d5:0x5e06447568027838!8m2!3d46.7946228!4d-71.2101513!16s%2Fg%2F11h109k1d3!19sChIJ1QJYSieXuEwROHgCaHVEBl4?authuser=0&hl=en&rclk=1,4.4,7
Gestion immobilière Gescorp inc.,Property management company,+1 418-687-2020,· ,http://gescorp.ca/,https://www.google.com/maps/place/Gestion+immobili%C3%A8re+Gescorp+inc./data=!4m7!3m6!1s0x4cb890da25f798d3:0x6e0e3f5ab8da62b9!8m2!3d46.7682553!4d-71.3221623!16s%2Fg%2F1tfhz5rs!19sChIJ05j3JdqQuEwRuWLauFo_Dm4?authuser=0&hl=en&rclk=1,4.9,19
Les immeubles Urbains inc. - Gestion immobilière Charlesbourg,Property management company,+1 418-529-5800,· 4600 Boul. Henri-Bourassa Bureau 219,https://www.411habitation.com/gestion-immobiliere/quebec/charlesbourg-3/gestion-immobiliere-charlesbourg.htm,https://www.google.com/maps/place/Les+immeubles+Urbains+inc.+-+Gestion+immobili%C3%A8re+Charlesbourg/data=!4m7!3m6!1s0x4cb8bd02e03adc09:0x5c7b08182c89b376!8m2!3d46.8494844!4d-71.2404756!16s%2Fg%2F11t9y7ztdq!19sChIJCdw64AK9uEwRdrOJLBgIe1w?authuser=0&hl=en&rclk=1,4.6,13
Équipe Samuelsen Courtiers Immobiliers Québec,Real estate agency,+1 418-570-0124,· 51 Rue des Jardins,http://www.samuelsen.ca/,https://www.google.com/maps/place/%C3%89quipe+Samuelsen+Courtiers+Immobiliers+Qu%C3%A9bec/data=!4m7!3m6!1s0x4cb897dd49155555:0x858f9afdb023feba!8m2!3d46.811861!4d-71.207121!16s%2Fg%2F11f_2hbp2y!19sChIJVVUVSd2XuEwRuv4jsP2aj4U?authuser=0&hl=en&rclk=1,5.0,57
Gestion Immobilière Girescom Inc,Property management company,+1 418-686-3040,· ,http://girescom.com/,https://www.google.com/maps/place/Gestion+Immobili%C3%A8re+Girescom+Inc/data=!4m7!3m6!1s0x4cb896bd267d277f:0xae948f3e07e5e536!8m2!3d46.78131!4d-71.252129!16s%2Fg%2F1td9_8xb!19sChIJfyd9Jr2WuEwRNuXlBz6PlK4?authuser=0&hl=en&rclk=1,2.3,168
"Équipe Étienne Lessard, courtiers immobiliers Remax à Québec | Pour vendre ou acheter",Real estate agency,+1 418-653-5353,· 3075 Chem. des Quatre-Bourgeois,http://www.etiennelessard.com/,"https://www.google.com/maps/place/%C3%89quipe+%C3%89tienne+Lessard,+courtiers+immobiliers+Remax+%C3%A0+Qu%C3%A9bec+%7C+Pour+vendre+ou+acheter/data=!4m7!3m6!1s0x4cb890d693f1b749:0x7781814553ee874d!8m2!3d46.7698768!4d-71.3054603!16s%2Fg%2F11g8_4y_j_!19sChIJSbfxk9aQuEwRTYfuU0WBgXc?authuser=0&hl=en&rclk=1",5.0,473
Les Façades de la Gare,Property management company,+1 418-647-3992,· ,N/A,https://www.google.com/maps/place/Les+Fa%C3%A7ades+de+la+Gare/data=!4m7!3m6!1s0x4cb89675281fa699:0x46b5780696375125!8m2!3d46.8168837!4d-71.216093!16s%2Fg%2F1vd94pyy!19sChIJmaYfKHWWuEwRJVE3lgZ4tUY?authuser=0&hl=en&rclk=1,3.9,69
Gilbert Immobilier,Property management company,+1 418-681-3563,· 750 Ch Ste-Foy,http://www.gilbertimmobilier.com/,https://www.google.com/maps/place/Gilbert+Immobilier/data=!4m7!3m6!1s0x4cb897c11506516b:0xdf96ad91a9b69897!8m2!3d46.8016691!4d-71.2398557!16s%2Fg%2F11rm9nxgl1!19sChIJa1EGFcGXuEwRl5i2qZGtlt8?authuser=0&hl=en&rclk=1,5.0,2
"Initial par Belzile et Nicolas, Gestion immobilière court terme, Ville de Québec",Property management company,+1 418-318-3036,· 695 Av. 3e unité 203,http://belzile-nicolas.com/,"https://www.google.com/maps/place/Initial+par+Belzile+et+Nicolas,+Gestion+immobili%C3%A8re+court+terme,+Ville+de+Qu%C3%A9bec/data=!4m7!3m6!1s0x4cb896956e27f3ed:0x5ab85063fd17c939!8m2!3d46.8243132!4d-71.2280362!16s%2Fg%2F11dxl1z3rk!19sChIJ7fMnbpWWuEwROckX_WNQuFo?authuser=0&hl=en&rclk=1",5.0,5
Gestion immobilière Faleschini Mercier inc.,Property management company,+1 418-658-0404,· 2666 Ch Ste-Foy,https://www.groupemercini.com/,https://www.google.com/maps/place/Gestion+immobili%C3%A8re+Faleschini+Mercier+inc./data=!4m7!3m6!1s0x4cb8914495903c29:0xe483f1b9f8583a23!8m2!3d46.7818485!4d-71.2974906!16s%2Fg%2F11h88w6wm8!19sChIJKTyQlUSRuEwRIzpY-Lnxg-Q?authuser=0&hl=en&rclk=1,3.8,192
Société Immobilière Arbois,Property management company,+1 418-683-8102,· 454 Ch Ste-Foy,https://arbois.ca/,https://www.google.com/maps/place/Soci%C3%A9t%C3%A9+Immobili%C3%A8re+Arbois/data=!4m7!3m6!1s0x4cb8967d20e07e23:0x338bf083d71b812d!8m2!3d46.8031166!4d-71.2349039!16s%2Fg%2F1vcl3cdv!19sChIJI37gIH2WuEwRLYEb14PwizM?authuser=0&hl=en&rclk=1,3.1,35
Gestion Immobilière Québec,Property management company,+1 418-805-3848,· 1282 Av. Lavigerie,N/A,https://www.google.com/maps/place/Gestion+Immobili%C3%A8re+Qu%C3%A9bec/data=!4m7!3m6!1s0x4cb8913091b14523:0x7ed3dc5f5abce94b!8m2!3d46.7606399!4d-71.2894265!16s%2Fg%2F11c6ltdjkd!19sChIJI0WxkTCRuEwRS-m8Wl_c034?authuser=0&hl=en&rclk=1,3.0,2
Contraste Immobilier,Property management company,+1 418-204-8146,· 2795 Boul Laurier #500,https://contrasteimmobilier.ca/,https://www.google.com/maps/place/Contraste+Immobilier/data=!4m7!3m6!1s0x4cb8bd5ef7edc39b:0xe4e65dd03baa360f!8m2!3d46.768182!4d-71.2855565!16s%2Fg%2F11h3mwd061!19sChIJm8Pt9169uEwRDzaqO9Bd5uQ?authuser=0&hl=en&rclk=1,3.7,67
Exode Bnb,Property management company,(844) 683-0009,· 363 R. de la Couronne Suite 202,https://www.exodebnb.ca/,https://www.google.com/maps/place/Exode+Bnb/data=!4m7!3m6!1s0x4cb897eed75b3b99:0xf69bebaa99d5b852!8m2!3d46.8147764!4d-71.224907!16s%2Fg%2F11mvvmm_d_!19sChIJmTtb1-6XuEwRUrjVmarrm_Y?authuser=0&hl=en&rclk=1,4.4,13
Magest Immobilier,Property management company,+1 418-692-4922,· 6700 Bd Pierre-Bertrand Suite 210,N/A,https://www.google.com/maps/place/Magest+Immobilier/data=!4m7!3m6!1s0x4cb897f80dddf31d:0x6343b5e2b0f9123f!8m2!3d46.8419689!4d-71.2875239!16s%2Fg%2F11f637n197!19sChIJHfPdDfiXuEwRPxL5sOK1Q2M?authuser=0&hl=en&rclk=1,5.0,2
Les Immeubles PJSR,Property management company,+1 418-914-8325,· 6295 Rue du Griffon,N/A,https://www.google.com/maps/place/Les+Immeubles+PJSR/data=!4m7!3m6!1s0x4cb897e74ba0ba87:0x4c0fe6b7f0df4a11!8m2!3d46.8438783!4d-71.2826398!16s%2Fg%2F11b6gfh9vv!19sChIJh7qgS-eXuEwREUrf8LfmD0w?authuser=0&hl=en&rclk=1,3.0,2
Trudel,Property management company,+1 418-614-1550,· ,https://trudel.ca/,https://www.google.com/maps/place/Trudel/data=!4m7!3m6!1s0x4cb8bd94d5cb4ca5:0xf571ddad888b5c8d!8m2!3d46.8217471!4d-71.2499304!16s%2Fg%2F1hc2s850n!19sChIJpUzL1ZS9uEwRjVyLiK3dcfU?authuser=0&hl=en&rclk=1,4.3,18
Jonathan Gagnon Courtier Immobilier - RE/MAX,Real estate agency,+1 418-932-8184,· 3333 Rue du Carrefour #250,https://www.411habitation.com/agents-courtiers-immobiliers/quebec/beauport-8/agents-courtiers-immobiliers-beauport.htm,https://www.google.com/maps/place/Jonathan+Gagnon+Courtier+Immobilier+-+RE%2FMAX/data=!4m7!3m6!1s0x4cb8bd755d802c33:0xcd07e888933cd86b!8m2!3d46.8606254!4d-71.217647!16s%2Fg%2F11w9p3wd9m!19sChIJMyyAXXW9uEwRa9g8k4joB80?authuser=0&hl=en&rclk=1,5.0,48
Investissement Quatre,Property management company,+1 418-651-1138,· 3075 Chem. des Quatre-Bourgeois,N/A,https://www.google.com/maps/place/Investissement+Quatre/data=!4m7!3m6!1s0x4cb890d4fe24520b:0x6fa9ffb0666e0a3b!8m2!3d46.7698437!4d-71.3055007!16s%2Fg%2F1thvs96w!19sChIJC1Ik_tSQuEwROwpuZrD_qW8?authuser=0&hl=en&rclk=1,5.0,1
Peladeau Real Estate Agency,Real estate agent,+1 418-694-2026,· 83 Rue Saint-Pierre,http://www.epeladeau.com/,https://www.google.com/maps/place/Peladeau+Real+Estate+Agency/data=!4m7!3m6!1s0x4cb895dd83cc3d49:0xdbf299d21dd68ea8!8m2!3d46.815003!4d-71.203163!16s%2Fg%2F1tx14zvg!19sChIJST3Mg92VuEwRqI7WHdKZ8ts?authuser=0&hl=en&rclk=1,4.6,42
Siège social | Immeubles Roussin Ltée,Apartment building,+1 418-651-9443,· ,http://www.immeublesroussin.com/,https://www.google.com/maps/place/Si%C3%A8ge+social+%7C+Immeubles+Roussin+Lt%C3%A9e/data=!4m7!3m6!1s0x4cb890db7efee6e9:0x98a4a9d2ed170f13!8m2!3d46.7632995!4d-71.3114537!16s%2Fg%2F1tdzl50k!19sChIJ6eb-ftuQuEwREw8X7dKppJg?authuser=0&hl=en&rclk=1,4.4,377
Luc Thivierge,Property management company,+1 581-981-4524,· 2212 Boul Laurier,N/A,https://www.google.com/maps/place/Luc+Thivierge/data=!4m7!3m6!1s0x4cb896b8cfddd427:0x12413f2a0db54966!8m2!3d46.7800126!4d-71.2640427!16s%2Fg%2F1hc74z3d_!19sChIJJ9Tdz7iWuEwRZkm1DSo_QRI?authuser=0&hl=en&rclk=1,5.0,1
Immostar,Property management company,+1 418-780-0805,· ,http://www.immostar.ca/,https://www.google.com/maps/place/Immostar/data=!4m7!3m6!1s0x4cb896cc65149feb:0xefd91c3dfff67589!8m2!3d46.8307166!4d-71.3062834!16s%2Fg%2F1tjgzzks!19sChIJ658UZcyWuEwRiXX2_z0c2e8?authuser=0&hl=en&rclk=1,4.1,27
Gestion immobilière Novella,Property management company,+1 418-653-8899,· 5955 Rue Saint-Laurent #303,http://www.gestionnovella.ca/,https://www.google.com/maps/place/Gestion+immobili%C3%A8re+Novella/data=!4m7!3m6!1s0x6cca868ebb612c5f:0xb835ae77df5b4a23!8m2!3d46.8096232!4d-71.1868736!16s%2Fg%2F11kk7y5g0h!19sChIJXyxhu46GymwRI0pb33euNbg?authuser=0&hl=en&rclk=1,4.7,27
Cromwell Management Québec Inc.,Property management company,+1 514-844-7275,· 3488 Chem. de la Côte-des-Neiges,https://cromwellmgt.ca/,https://www.google.com/maps/place/Cromwell+Management+Qu%C3%A9bec+Inc./data=!4m7!3m6!1s0x4cc91a1521ebfea5:0x8d92e40725d1c992!8m2!3d45.4962645!4d-73.5843!16s%2Fg%2F1tf57hnw!19sChIJpf7rIRUayUwRksnRJQfkko0?authuser=0&hl=en&rclk=1,2.3,62
Gestion Rochefort et Tessier Inc,Property management company,+1 418-653-1242,· ,https://www.grtinc.ca/,https://www.google.com/maps/place/Gestion+Rochefort+et+Tessier+Inc/data=!4m7!3m6!1s0x4cb8972a7b63f9a3:0xb8a0560d60771169!8m2!3d46.7744246!4d-71.2999682!16s%2Fg%2F1vgw875n!19sChIJo_ljeyqXuEwRaRF3YA1WoLg?authuser=0&hl=en&rclk=1,3.5,282
ELEGANCE REAL ESTATE MANAGEMENT,Property management company,+1 418-906-3639,· 315 Avenue Chomedey,http://immoelegance.ca/,https://www.google.com/maps/place/ELEGANCE+REAL+ESTATE+MANAGEMENT/data=!4m7!3m6!1s0x4cb8bd43787bffff:0xc61bd741692d2292!8m2!3d46.8603407!4d-71.2762634!16s%2Fg%2F11jgbxc8xx!19sChIJ__97eEO9uEwRkiItaUHXG8Y?authuser=0&hl=en&rclk=1,N/A,N/A
Gestion Lameer Inc,Property management company,+1 514-342-0805,· 5450 Chem. de la Côte-des-Neiges #409,https://www.lameer.ca/,https://www.google.com/maps/place/Gestion+Lameer+Inc/data=!4m7!3m6!1s0x4cc919efc99bbe29:0x8a9b34d7657eb811!8m2!3d45.4968062!4d-73.6241393!16s%2Fg%2F11hzhwhsyg!19sChIJKb6bye8ZyUwREbh-Zdc0m4o?authuser=0&hl=en&rclk=1,2.4,40
Gestion Ajax INC,Property management company,(844) 888-8842,· 4388 Saint Denis St suite 200 #374,https://gestionajax.ca/,https://www.google.com/maps/place/Gestion+Ajax+INC/data=!4m7!3m6!1s0x4cc91b23fd56a6b5:0xe8367f8767a30827!8m2!3d45.522995!4d-73.5815845!16s%2Fg%2F11j4t4v8qj!19sChIJtaZW_SMbyUwRJwijZ4d_Nug?authuser=0&hl=en&rclk=1,4.8,16
Deluxco,Property management company,(833) 773-4666,· 585 Boulevard Charest E,https://deluxco.ca/,https://www.google.com/maps/place/Deluxco/data=!4m7!3m6!1s0x4cb8978ff5cea055:0xbc5584060aff7b87!8m2!3d46.8140817!4d-71.2218403!16s%2Fg%2F11wwq7ply_!19sChIJVaDO9Y-XuEwRh3v_CgaEVbw?authuser=0&hl=en&rclk=1,5.0,4
Gestion Immobilière Compass - Groupe Sergic Québec,Property management company,+1 418-914-5238,· 2900 Chem. des Quatre-Bourgeois Bureau 309,https://sergicquebec.ca/,https://www.google.com/maps/place/Gestion+Immobili%C3%A8re+Compass+-+Groupe+Sergic+Qu%C3%A9bec/data=!4m7!3m6!1s0x4cb8979db7e97d87:0x5fd6a0371f9d128b!8m2!3d46.7733553!4d-71.3015146!16s%2Fg%2F11p660r_68!19sChIJh33pt52XuEwRixKdHzeg1l8?authuser=0&hl=en&rclk=1,3.3,15
La Gestion Services Immobiliers inc,Property management company,+1 418-928-4194,· 1433 4e Avenue,https://lagestion.ca/,https://www.google.com/maps/place/La+Gestion+Services+Immobiliers+inc/data=!4m7!3m6!1s0x4cb89617f4d3ffff:0x7322270c3adb16b0!8m2!3d46.8298979!4d-71.2306806!16s%2Fg%2F11sk2wtlrk!19sChIJ___T9BeWuEwRsBbbOgwnInM?authuser=0&hl=en&rclk=1,4.3,26
Colliers | Québec City,Property management company,+1 418-648-0911,· ,https://www.collierscanada.com/en-ca/canada/cities/quebec-city,https://www.google.com/maps/place/Colliers+%7C+Qu%C3%A9bec+City/data=!4m7!3m6!1s0x4cb891328c277e53:0xb032b420cb54f384!8m2!3d46.8037047!4d-71.2217611!16s%2Fg%2F11_q_gx9q!19sChIJU34njDKRuEwRhPNUyyC0MrA?authuser=0&hl=en&rclk=1,N/A,N/A
Initial location,Property management company,+1 581-999-1555,· 335 Rue Saint-Joseph E #602,https://www.initiallocation.com/fr/2466854/initial-district-quebec-stat,https://www.google.com/maps/place/Initial+location/data=!4m7!3m6!1s0x4cb89671847fcb5f:0xf6c88d3f0996fb05!8m2!3d46.8137424!4d-71.2258207!16s%2Fg%2F11vjzzmgzt!19sChIJX8t_hHGWuEwRBfuWCT-NyPY?authuser=0&hl=en&rclk=1,5.0,3
Societe Immobiliere Falco Inc,Property management company,+1 418-780-6248,· 943 Rue du Viaduc #102,http://falcoimmobilier.ca/,https://www.google.com/maps/place/Societe+Immobiliere+Falco+Inc/data=!4m7!3m6!1s0x4cb89133eef94d71:0x858bba8b07313c58!8m2!3d46.7673635!4d-71.3117168!16s%2Fg%2F1hc865nzv!19sChIJcU357jORuEwRWDwxB4u6i4U?authuser=0&hl=en&rclk=1,3.9,39
Gestion Immobilière - MesApparts,Property management company,+1 581-443-1417,· 630 Rue Francis Byrne #213,https://www.mesapparts.ca/,https://www.google.com/maps/place/Gestion+Immobili%C3%A8re+-+MesApparts/data=!4m7!3m6!1s0x4cb897b74217f965:0x7420dab4752d62d7!8m2!3d46.8434884!4d-71.2679893!16s%2Fg%2F11p09p6f_p!19sChIJZfkXQreXuEwR12ItdbTaIHQ?authuser=0&hl=en&rclk=1,4.2,5
MATT ET JAFF INC. (Gestion de copropriétés),Property management company,+1 418-717-0000,· 5055 Bd Wilfrid-Hamel #215,http://mattetjaff.com/,https://www.google.com/maps/place/MATT+ET+JAFF+INC.+%28Gestion+de+copropri%C3%A9t%C3%A9s%29/data=!4m7!3m6!1s0x4cb897640b3f5d47:0x6a5a156ddf94a0be!8m2!3d46.8032496!4d-71.3293243!16s%2Fg%2F11c5rpd79z!19sChIJR10_C2SXuEwRvqCU320VWmo?authuser=0&hl=en&rclk=1,3.7,3
Aube Immobilier Inc,Property management company,+1 418-656-9137,· 2512 Rue Mgr Laflèche,http://appartements-quebec.ca/,https://www.google.com/maps/place/Aube+Immobilier+Inc/data=!4m7!3m6!1s0x4cb896d8b5df63a1:0x9f65ead423fab961!8m2!3d46.7845711!4d-71.290653!16s%2Fg%2F1hc1t8124!19sChIJoWPftdiWuEwRYbn6I9TqZZ8?authuser=0&hl=en&rclk=1,2.7,13
Immeubles Rainier Speth Inc(Les),Property management company,+1 418-692-5244,· 390 Sainte-Hélène St,http://www.lesimmeublesrs.com/,https://www.google.com/maps/place/Immeubles+Rainier+Speth+Inc%28Les%29/data=!4m7!3m6!1s0x4cb8967169cfb2c1:0x3a887aa80ac679e2!8m2!3d46.8130419!4d-71.2243556!16s%2Fg%2F1wc30vnb!19sChIJwbLPaXGWuEwR4nnGCqh6iDo?authuser=0&hl=en&rclk=1,1.5,13
RE/MAX ACCÈS,Real estate agency,+1 418-948-1000,· ,https://remaxacces.com/?utm_source=G&utm_medium=lpm&utm_campaign=remax,https://www.google.com/maps/place/RE%2FMAX+ACC%C3%88S/data=!4m7!3m6!1s0x4cb89755c27f5bdb:0x5891b1f450b45973!8m2!3d46.779231!4d-71.350405!16s%2Fg%2F1th1cb2_!19sChIJ21t_wlWXuEwRc1m0UPSxkVg?authuser=0&hl=en&rclk=1,4.4,23
Place Samuel de Champlain,Apartment building,+1 418-682-5895,· ,https://www.bwalk.com/fr-ca/appartements-a-louer-a-quebec/montcalm/place-samuel-de-champlain,https://www.google.com/maps/place/Place+Samuel+de+Champlain/data=!4m7!3m6!1s0x4cb8967cee8d0469:0x2d1e6a65f48d13ec!8m2!3d46.8038347!4d-71.2332904!16s%2Fg%2F1tcv5y12!19sChIJaQSN7nyWuEwR7BON9GVqHi0?authuser=0&hl=en&rclk=1,3.5,11
Les Jardins de Mérici (Les Jardins-Mérici),Apartment building,+1 418-688-1630,· ,https://www.bwalk.com/fr-ca/appartements-a-louer-a-quebec/montcalm/les-jardins-de-merici,https://www.google.com/maps/place/Les+Jardins+de+M%C3%A9rici+%28Les+Jardins-M%C3%A9rici%29/data=!4m7!3m6!1s0x4cb89684676b855d:0x1553cf5a395551f9!8m2!3d46.7933677!4d-71.2346552!16s%2Fg%2F1td6rvfz!19sChIJXYVrZ4SWuEwR-VFVOVrPUxU?authuser=0&hl=en&rclk=1,4.2,42
