name,type,phone,address,website,map_url,rating,review_count
Larlyn Property Management Ltd - Calgary,Property management company,+1 403-693-0022,· 1700 Varsity Estates Dr NW #2,https://www.larlyn.com/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_term=Calgary,https://www.google.com/maps/place/Larlyn+Property+Management+Ltd+-+Calgary/data=!4m7!3m6!1s0x5371708ec52820eb:0xdbe37d79143cf9d7!8m2!3d51.0971216!4d-114.1709565!16s%2Fg%2F1tdp03_g!19sChIJ6yAoxY5wcVMR1_k8FHl949s?authuser=0&hl=en&rclk=1,4.4,118
FairShare Vacation Rental Management,Property management company,+1 403-688-4303,· 104 Kananaskis Way Unit 111,http://www.fspropertymanagement.com/,https://www.google.com/maps/place/FairShare+Vacation+Rental+Management/data=!4m7!3m6!1s0x5370c55bb2974373:0x1afc937537e70cce!8m2!3d51.086801!4d-115.344719!16s%2Fg%2F11sf6ntnnd!19sChIJc0OXslvFcFMRzgznN3WT_Bo?authuser=0&hl=en&rclk=1,4.9,233
PEKA Professional Property Management Ltd,Property management company,+1 403-678-6162,· ,http://peka.ab.ca/,https://www.google.com/maps/place/PEKA+Professional+Property+Management+Ltd/data=!4m7!3m6!1s0x5370c5ebbc663213:0x5e3f52b692dd82c7!8m2!3d51.0902849!4d-115.3629727!16s%2Fg%2F1yglq9486!19sChIJEzJmvOvFcFMRx4LdkrZSP14?authuser=0&hl=en&rclk=1,4.6,408
Larlyn Property Management Ltd. - Edmonton,Property management company,+1 780-424-7060,· 14315 118 Ave NW #144,https://www.larlyn.com/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_term=Edmonton,https://www.google.com/maps/place/Larlyn+Property+Management+Ltd.+-+Edmonton/data=!4m7!3m6!1s0x53a0211f606c828d:0xf7c9e861429150d3!8m2!3d53.5701204!4d-113.5686075!16s%2Fg%2F1tdyw0_z!19sChIJjYJsYB8hoFMR01CRQmHoyfc?authuser=0&hl=en&rclk=1,4.0,167
BOW Vacation Property Management,Property management company,+1 587-787-3717,· 2 Limestone Valley Rd Unit 31,https://www.bowvacationpropertymanagement.com/,https://www.google.com/maps/place/BOW+Vacation+Property+Management/data=!4m7!3m6!1s0x5370c3eb296643c3:0x2335b6d7fafccdd0!8m2!3d51.0427633!4d-115.2533181!16s%2Fg%2F11hjdxjtrx!19sChIJw0NmKevDcFMR0M38-te2NSM?authuser=0&hl=en&rclk=1,5.0,17
Emerald Management & Realty Ltd,Property management company,+1 403-237-8600,· ,https://www.emeraldmanagement.com/,https://www.google.com/maps/place/Emerald+Management+%26+Realty+Ltd/data=!4m7!3m6!1s0x53716fe0af8f512b:0x567f50db1ac973cc!8m2!3d51.04428!4d-114.0860386!16s%2Fg%2F1tczk4fn!19sChIJK1GPr-BvcVMRzHPJGttQf1Y?authuser=0&hl=en&rclk=1,3.9,636
Arek Property Management,Property management company,+1 403-701-2169,· 1612 17 Ave SW,https://arekpm.com/,https://www.google.com/maps/place/Arek+Property+Management/data=!4m7!3m6!1s0x53716fe966fd43f9:0xe4c1d07b1d6058d8!8m2!3d51.0380545!4d-114.0981683!16s%2Fg%2F11wg25rs6q!19sChIJ-UP9ZulvcVMR2FhgHXvQweQ?authuser=0&hl=en&rclk=1,5.0,9
"Magnum York Property Management, Red Deer.",Property management company,+1 403-314-4974,· 7895 49 Ave #10,https://www.magnumyork.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=reddeer,"https://www.google.com/maps/place/Magnum+York+Property+Management,+Red+Deer./data=!4m7!3m6!1s0x5374550ec4d8c8a3:0x93e80b16c5bbca8d!8m2!3d52.3113455!4d-113.8089954!16s%2Fg%2F1hc39h9y9!19sChIJo8jYxA5VdFMRjcq7xRYL6JM?authuser=0&hl=en&rclk=1",4.0,165
FirstService Residential Calgary,Property management company,+1 403-299-1810,· ,https://www.fsresidential.com/alberta/offices/calgary,https://www.google.com/maps/place/FirstService+Residential+Calgary/data=!4m7!3m6!1s0x53716fe5ccbf92d7:0x1d3d25e0133b83b6!8m2!3d51.0472476!4d-114.079988!16s%2Fg%2F1tgb_fsr!19sChIJ15K_zOVvcVMRtoM7E-AlPR0?authuser=0&hl=en&rclk=1,3.1,941
Rentch,Property management company,+1 587-209-8464,· 1550 5 St SW #204,https://www.rentch.ca/,https://www.google.com/maps/place/Rentch/data=!4m7!3m6!1s0x53716fd8eee3c4e3:0x4b2dd34041ab44a6!8m2!3d51.0382073!4d-114.0740275!16s%2Fg%2F11gcjstpvt!19sChIJ48Tj7thvcVMRpkSrQUDTLUs?authuser=0&hl=en&rclk=1,4.8,50
Modern Property Management Calgary,Property management company,+1 403-971-4300,· 4550 112 Ave SE #8,http://www.mpmcalgary.com/,https://www.google.com/maps/place/Modern+Property+Management+Calgary/data=!4m7!3m6!1s0x5371836dde4c443d:0xbba9d2f0fa528c45!8m2!3d50.9521067!4d-113.9705489!16s%2Fg%2F11hzc04m42!19sChIJPURM3m2DcVMRRYxS-vDSqbs?authuser=0&hl=en&rclk=1,5.0,41
YEG Xpanded Property Management,Property management company,+1 587-701-3196,· 3471 39 St NW,https://yegxpanded.com/,https://www.google.com/maps/place/YEG+Xpanded+Property+Management/data=!4m7!3m6!1s0x64677d0db1956443:0x263800f8af4ee0bb!8m2!3d53.466241!4d-113.4030226!16s%2Fg%2F11vlwbd2tm!19sChIJQ2SVsQ19Z2QRu-BOr_gAOCY?authuser=0&hl=en&rclk=1,4.8,50
C-Era Property Management & Realty,Property management company,+1 403-266-0240,· 6010 12 St SE Suite B,https://associaonline.com/locations/c-era-property-management-realty?utm_source=gmb&utm_medium=Yext&y_source=1_Mjc2NjU4MTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/C-Era+Property+Management+%26+Realty/data=!4m7!3m6!1s0x53717abb32a38c01:0x614848e4a442ed16!8m2!3d50.9991893!4d-114.0339934!16s%2Fg%2F1td9q64t!19sChIJAYyjMrt6cVMRFu1CpORISGE?authuser=0&hl=en&rclk=1,3.6,371
Amhurst Property Management Ltd,Property management company,+1 403-237-0477,· ,https://www.amhurst.net/,https://www.google.com/maps/place/Amhurst+Property+Management+Ltd/data=!4m7!3m6!1s0x53716fe44301fd27:0x2681d0c21e34289e!8m2!3d51.0480219!4d-114.0783481!16s%2Fg%2F1tctrbf0!19sChIJJ_0BQ-RvcVMRnig0HsLQgSY?authuser=0&hl=en&rclk=1,4.0,107
Prowess Property Management Inc.,Property management company,+1 587-570-7355,· 500 4 Ave SW #2500,https://prowessproperty.ca/,https://www.google.com/maps/place/Prowess+Property+Management+Inc./data=!4m7!3m6!1s0x53716f9f70b7abf5:0x38f726caaccb18dc!8m2!3d51.0498788!4d-114.07204!16s%2Fg%2F11q4mb3bhw!19sChIJ9au3cJ9vcVMR3BjLrMom9zg?authuser=0&hl=en&rclk=1,4.9,26
Hope Street Management - Edmonton,Property management company,+1 780-540-5199,· 1253 91 St SW #102,https://hopestreet.ca/,https://www.google.com/maps/place/Hope+Street+Management+-+Edmonton/data=!4m7!3m6!1s0x53a01e9e2edf1d71:0xa88547ff7fe8c3c7!8m2!3d53.4216144!4d-113.4743512!16s%2Fg%2F11cmzpydmv!19sChIJcR3fLp4eoFMRx8Pof_9Hhag?authuser=0&hl=en&rclk=1,3.6,166
AM PM Properties | Property Management | Real Estate Brokerage,Property management company,+1 587-832-5000,· 3825 34 St NE #209,https://www.ampmproperties.ca/,https://www.google.com/maps/place/AM+PM+Properties+%7C+Property+Management+%7C+Real+Estate+Brokerage/data=!4m7!3m6!1s0x537165adf622e25b:0x41fb9b173a2a2317!8m2!3d51.087543!4d-113.9858387!16s%2Fg%2F11ght92rpv!19sChIJW-Ii9q1lcVMRFyMqOheb-0E?authuser=0&hl=en&rclk=1,3.5,200
Weir Property Management,Property management company,+1 403-604-4437,· 30 Market Blvd SE Unit 105,https://jonathanweir.royallepage.ca/,https://www.google.com/maps/place/Weir+Property+Management/data=!4m7!3m6!1s0xe17f0492c3875c7:0x1b0b8332e0a835a2!8m2!3d51.2687837!4d-113.9939315!16s%2Fg%2F11rpdbd1sp!19sChIJx3U4LEnwFw4RojWo4DKDCxs?authuser=0&hl=en&rclk=1,5.0,55
Quarter Park Management,Property management company,+1 587-356-1622,· 1140F 44 Ave SE,http://quarterpark.com/,https://www.google.com/maps/place/Quarter+Park+Management/data=!4m7!3m6!1s0x537170f5cc2c6b03:0x5766842956645892!8m2!3d51.0141848!4d-114.0380908!16s%2Fg%2F11c31tx69t!19sChIJA2sszPVwcVMRklhkVimEZlc?authuser=0&hl=en&rclk=1,4.1,126
Braden Equities Inc,Property management company,+1 780-429-5956,· 10340 124 St,https://www.bradenequitiesinc.com/,https://www.google.com/maps/place/Braden+Equities+Inc/data=!4m7!3m6!1s0x53a02322bdef0cdd:0x64b60e31c8b12b47!8m2!3d53.5457751!4d-113.5362544!16s%2Fg%2F1thl0jnm!19sChIJ3QzvvSIjoFMRRyuxyDEOtmQ?authuser=0&hl=en&rclk=1,3.4,788
New Leaf - Property Management Calgary,Property management company,+1 403-910-6480,· 5149 Country Hills Blvd NW Unit 234 Suite 104,https://www.newleafpropertymanagement.ca/?utm_source=google&utm_medium=GMB,https://www.google.com/maps/place/New+Leaf+-+Property+Management+Calgary/data=!4m7!3m6!1s0x537168971bd441f1:0x73606ba2b350658b!8m2!3d51.1373758!4d-114.1583924!16s%2Fg%2F11hbfkt1ws!19sChIJ8UHUG5docVMRi2VQs6JrYHM?authuser=0&hl=en&rclk=1,3.6,49
Drummer Realty and Property Management,Property management company,+1 403-258-2424,· 343 Forge Rd SE #5,https://www.drummerrealty.com/,https://www.google.com/maps/place/Drummer+Realty+and+Property+Management/data=!4m7!3m6!1s0x537170f0897e8637:0xe2eca153f381737a!8m2!3d50.9932166!4d-114.0567384!16s%2Fg%2F1tdcws7v!19sChIJN4Z-ifBwcVMRenOB81Oh7OI?authuser=0&hl=en&rclk=1,4.5,379
Core Real Estate Group,Property management company,+1 780-651-1577,· 5555 Calgary Trl NW #1250,https://www.coremanagement.ca/,https://www.google.com/maps/place/Core+Real+Estate+Group/data=!4m7!3m6!1s0x53a02213d09970bd:0x487d7d499ea336fc!8m2!3d53.492823!4d-113.4963396!16s%2Fg%2F11b6hhkzy6!19sChIJvXCZ0BMioFMR_Dajnkl9fUg?authuser=0&hl=en&rclk=1,3.8,213
Green Casa Property Management,Property management company,+1 825-360-0126,· 4030 8 St SE,http://www.greencasa.ca/,https://www.google.com/maps/place/Green+Casa+Property+Management/data=!4m7!3m6!1s0x489869efc2055553:0x303829049444d619!8m2!3d51.0183396!4d-114.0425169!16s%2Fg%2F11vln0w3m8!19sChIJU1UFwu9pmEgRGdZElAQpODA?authuser=0&hl=en&rclk=1,4.9,70
"Magnum York Property Management, Edmonton.",Property management company,+1 780-482-1644,· ,https://www.magnumyork.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=edmonton,"https://www.google.com/maps/place/Magnum+York+Property+Management,+Edmonton./data=!4m7!3m6!1s0x53a0211e62948c49:0x50553b0a48fd75d6!8m2!3d53.5468346!4d-113.6169141!16s%2Fg%2F11b6vdvxfy!19sChIJSYyUYh4hoFMR1nX9SAo7VVA?authuser=0&hl=en&rclk=1",3.1,228
Alberta Property Management Solutions Inc,Property management company,+1 780-715-7270,· 262 Gregoire Dr,http://www.albertamanagement.com/,https://www.google.com/maps/place/Alberta+Property+Management+Solutions+Inc/data=!4m7!3m6!1s0x53b008b5bdc6ead3:0xdad5754bcc42fc81!8m2!3d56.6793186!4d-111.348904!16s%2Fg%2F113j9r69d!19sChIJ0-rGvbUIsFMRgfxCzEt11do?authuser=0&hl=en&rclk=1,2.4,20
Casawise Property Management,Property management company,+1 780-413-0275,· ,https://www.casawise.ca/,https://www.google.com/maps/place/Casawise+Property+Management/data=!4m7!3m6!1s0x53a018b4338fba85:0x57f13a006720a654!8m2!3d53.4169582!4d-113.4794832!16s%2Fg%2F1hc193pv7!19sChIJhbqPM7QYoFMRVKYgZwA68Vc?authuser=0&hl=en&rclk=1,3.8,221
Pique Properties Edmonton,Property management company,+1 780-230-0267,· 10180 101 St NW #3400,https://piquelifestyle.com/?utm_source=GMBListing&utm_medium=Organic,https://www.google.com/maps/place/Pique+Properties+Edmonton/data=!4m7!3m6!1s0x539ff5cbbe6b5d5d:0x9afda624a75f91ca!8m2!3d53.5425924!4d-113.4944964!16s%2Fg%2F11flgg3hh4!19sChIJXV1rvsv1n1MRypFfpySm_Zo?authuser=0&hl=en&rclk=1,4.8,494
MyVic Property Management,Property management company,+1 587-989-7368,"· The Devonian Building, 11150 Jasper Ave #300",http://www.myvicpropertymanagement.com/,https://www.google.com/maps/place/MyVic+Property+Management/data=!4m7!3m6!1s0x53a0233dd6c46473:0xa0b690b734a42f1d!8m2!3d53.5411321!4d-113.5135157!16s%2Fg%2F11rc0wjxs6!19sChIJc2TE1j0joFMRHS-kNLeQtqA?authuser=0&hl=en&rclk=1,4.1,105
WestNest Property Management,Property management company,+1 403-679-3101,· 186 Kananaskis Way,https://www.westnest.ca/,https://www.google.com/maps/place/WestNest+Property+Management/data=!4m7!3m6!1s0x5dfaecd6d3aa3eb:0x933343c1df05f463!8m2!3d51.0826991!4d-115.3405737!16s%2Fg%2F11w56b_k47!19sChIJ66M6bc2u3wURY_QF38FDM5M?authuser=0&hl=en&rclk=1,5.0,4
Tilt Property Group,Property management company,+1 780-443-1161,· 20 Circle Dr #90,http://www.tiltgroup.ca/?utm_source=local&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/place/Tilt+Property+Group/data=!4m7!3m6!1s0x53a025a40cdbe213:0x5e0185b7d64c3e50!8m2!3d53.646805!4d-113.572128!16s%2Fg%2F11cls6mbzx!19sChIJE-LbDKQloFMRUD5M1reFAV4?authuser=0&hl=en&rclk=1,4.1,734
Renter's Choice & Management Ltd,Property management company,(844) 453-7368,· 3215F 16 Ave N,http://www.renterschoiceab.com/,https://www.google.com/maps/place/Renter%27s+Choice+%26+Management+Ltd/data=!4m7!3m6!1s0x536e87cbf77aaaab:0xafaacf6947c0316b!8m2!3d49.7208935!4d-112.792378!16s%2Fg%2F11ggsk28_m!19sChIJq6p698uHblMRazHAR2nPqq8?authuser=0&hl=en&rclk=1,3.8,223
Sunreal Property Management,Property management company,+1 403-343-0200,· ,https://www.sunrealgroup.com/,https://www.google.com/maps/place/Sunreal+Property+Management/data=!4m7!3m6!1s0x53745423d3eed793:0x75db166ddc4de040!8m2!3d52.2644017!4d-113.8215822!16s%2Fg%2F1tfwd51s!19sChIJk9fu0yNUdFMRQOBN3G0W23U?authuser=0&hl=en&rclk=1,3.0,205
Property Managers Edmonton,Property management company,+1 587-416-3716,· 4030 78 Ave NW,https://propertymanagersedmonton.com/,https://www.google.com/maps/place/Property+Managers+Edmonton/data=!4m7!3m6!1s0x53a019734f62e9b1:0x385c56d2728964c!8m2!3d53.516043!4d-113.4024411!16s%2Fg%2F11y5gz3kyq!19sChIJseliT3MZoFMRTJYoJ23FhQM?authuser=0&hl=en&rclk=1,5.0,1
rentPERKS Alberta Property Management LP,Property management company,+1 403-912-5925,· +1 403-912-5925,https://www.rentperks.com/,https://www.google.com/maps/place/rentPERKS+Alberta+Property+Management+LP/data=!4m7!3m6!1s0x53716f3c8d529b73:0xc96123364b1dee67!8m2!3d51.0276233!4d-114.087835!16s%2Fg%2F11h2l8m19r!19sChIJc5tSjTxvcVMRZ-4dSzYjYck?authuser=0&hl=en&rclk=1,3.3,53
S&T Properties Vacation Rental Management,Property management company,+1 587-983-6164,· ,https://stproperties.com/?utm_source=GMB&utm_medium=Organic,https://www.google.com/maps/place/S%26T+Properties+Vacation+Rental+Management/data=!4m7!3m6!1s0x814ff4770b821e3f:0x38f8deb497de4e9c!8m2!3d51.0862823!4d-115.3464251!16s%2Fg%2F11rghtd119!19sChIJPx6CC3f0T4ERnE7el7Te-Dg?authuser=0&hl=en&rclk=1,5.0,"1,322"
Town Property Management,Property management company,+1 403-889-7314,· 9737 Macleod Trl,https://www.townpropertymanagement.ca/,https://www.google.com/maps/place/Town+Property+Management/data=!4m7!3m6!1s0x5371713af6aaaaab:0xa9e66ef99a2f9186!8m2!3d50.967141!4d-114.072532!16s%2Fg%2F11vwjf52s0!19sChIJq6qq9jpxcVMRhpEvmvlu5qk?authuser=0&hl=en&rclk=1,5.0,1
Greenleaf Property Management,Property management company,+1 403-407-1901,· 7015 Macleod Trl SW #210,http://greenleafpropertymanagement.ca/,https://www.google.com/maps/place/Greenleaf+Property+Management/data=!4m7!3m6!1s0x53716e2fbcd34a49:0x23a6bbcdbab5e0c!8m2!3d50.9912535!4d-114.0732255!16s%2Fg%2F11g6l_jblt!19sChIJSUrTvC9ucVMRDF6r27xrOgI?authuser=0&hl=en&rclk=1,3.5,340
AG Property Services,Property management company,+1 780-716-6000,· 10546 106 St,https://agpropertyservices.ca/,https://www.google.com/maps/place/AG+Property+Services/data=!4m7!3m6!1s0x53a023be6baddc87:0xc1806b407d933f90!8m2!3d53.5491887!4d-113.5032074!16s%2Fg%2F11f62z66q2!19sChIJh9yta74joFMRkD-TfUBrgME?authuser=0&hl=en&rclk=1,3.5,132
Platinum Property Management Calgary,Property management company,+1 403-775-0059,· ,http://www.platinumpmgroup.com/?utm_source=google&utm_medium=GMB,https://www.google.com/maps/place/Platinum+Property+Management+Calgary/data=!4m7!3m6!1s0x537177bc9514787f:0x71e31e5624af48de!8m2!3d50.949147!4d-113.9860754!16s%2Fg%2F11c5zrm345!19sChIJf3gUlbx3cVMR3kivJFYe43E?authuser=0&hl=en&rclk=1,3.3,158
BOS Property Management | Sunset Properties,Property management company,+1 403-978-9042,· 301 14 St NW #205,https://bosmanagement.ca/,https://www.google.com/maps/place/BOS+Property+Management+%7C+Sunset+Properties/data=!4m7!3m6!1s0x53716fe17c916a81:0x70a88201fb6b4eae!8m2!3d51.0549871!4d-114.0951314!16s%2Fg%2F11w9m9hcbq!19sChIJgWqRfOFvcVMRrk5r-wGCqHA?authuser=0&hl=en&rclk=1,5.0,3
UrbanTec Property Management Inc.,Property management company,+1 403-971-1511,· 7920 42 St SE,http://www.urbantec.ca/,https://www.google.com/maps/place/UrbanTec+Property+Management+Inc./data=!4m7!3m6!1s0x537177d77d269399:0x666d50d3d1077a97!8m2!3d50.9814675!4d-113.97357!16s%2Fg%2F11fn9y_xq4!19sChIJmZMmfdd3cVMRl3oH0dNQbWY?authuser=0&hl=en&rclk=1,4.4,102
Prime Property Management,Property management company,+1 780-538-2980,· 10015 102 St,http://www.gpprime.net/,https://www.google.com/maps/place/Prime+Property+Management/data=!4m7!3m6!1s0x5390914b28d148d5:0xf9e31be894703562!8m2!3d55.1714112!4d-118.8010491!16s%2Fg%2F1x5qsgbz!19sChIJ1UjRKEuRkFMRYjVwlOgb4_k?authuser=0&hl=en&rclk=1,2.9,124
Royal LePage Property Management,Property management company,+1 780-532-3400,· ,https://rentrlp.ca/,https://www.google.com/maps/place/Royal+LePage+Property+Management/data=!4m7!3m6!1s0x5390914a6cb00961:0x88079044131091cf!8m2!3d55.1673736!4d-118.8170777!16s%2Fg%2F11crz__zkl!19sChIJYQmwbEqRkFMRz5EQE0SQB4g?authuser=0&hl=en&rclk=1,3.3,80
PEKA Professional Property Management Ltd. (Calgary Office),Property management company,+1 403-454-3050,· 5819 2 St SW #301,https://peka.ab.ca/,https://www.google.com/maps/place/PEKA+Professional+Property+Management+Ltd.+%28Calgary+Office%29/data=!4m7!3m6!1s0x537171f702743c7f:0x475066930f52fa8a!8m2!3d51.0016906!4d-114.0690831!16s%2Fg%2F11h0vqn17d!19sChIJfzx0AvdxcVMRivpSD5NmUEc?authuser=0&hl=en&rclk=1,4.2,167
TRC Management,Property management company,+1 780-962-9300,· 131 1 Ave E #203,http://www.trcmanagement.ca/,https://www.google.com/maps/place/TRC+Management/data=!4m7!3m6!1s0x539f8ef3cab4a21f:0xc02d5fe703ac9941!8m2!3d53.54164!4d-113.9058489!16s%2Fg%2F1w3468yg!19sChIJH6K0yvOOn1MRQZmsA-dfLcA?authuser=0&hl=en&rclk=1,4.3,98
Asset West Property Management Ltd,Property management company,+1 403-678-3000,· 1212 1st St SE #204,http://www.assetwest.com/,https://www.google.com/maps/place/Asset+West+Property+Management+Ltd/data=!4m7!3m6!1s0x53716fe91e37133b:0x51a7c31f8f8704ff!8m2!3d51.0407085!4d-114.060526!16s%2Fg%2F1q5gmj1d3!19sChIJOxM3HulvcVMR_wSHjx_Dp1E?authuser=0&hl=en&rclk=1,3.8,238
Realty Canada Inc,Property management company,+1 780-434-2222,· 9711 45th Ave NW #200,http://www.realtycan.com/,https://www.google.com/maps/place/Realty+Canada+Inc/data=!4m7!3m6!1s0x53a018cc0b420631:0x341a6f0662d0d12!8m2!3d53.4829537!4d-113.4809473!16s%2Fg%2F1trxdcww!19sChIJMQZCC8wYoFMREg0tZvCmQQM?authuser=0&hl=en&rclk=1,3.6,68
Mission Management Inc.,Property management company,+1 780-801-5440,· 4936 87 St NW #250,http://www.missionmanagement.ca/,https://www.google.com/maps/place/Mission+Management+Inc./data=!4m7!3m6!1s0x53a0193f495e4d71:0x1f2944c902fbd57f!8m2!3d53.4861293!4d-113.4575389!16s%2Fg%2F11lmb5z7ld!19sChIJcU1eST8ZoFMRf9X7AslEKR8?authuser=0&hl=en&rclk=1,4.7,190
Continental Realty & Management Ltd,Property management company,+1 403-291-4803,· 1865 17 Ave SW,http://continentalcalgary.com/,https://www.google.com/maps/place/Continental+Realty+%26+Management+Ltd/data=!4m7!3m6!1s0x5371652056c633a3:0x81ad342137846c79!8m2!3d51.0376771!4d-114.103249!16s%2Fg%2F1tfn2dq1!19sChIJozPGViBlcVMReWyENyE0rYE?authuser=0&hl=en&rclk=1,3.9,54
First Alberta Place,Property management company,+1 403-966-7206,· ,https://www.cdnglobal.com/main-property-detail/First-Alberta-Place,https://www.google.com/maps/place/First+Alberta+Place/data=!4m7!3m6!1s0x53716fe3f0f44a29:0x9c7c1120c438f3f9!8m2!3d51.0456937!4d-114.0780689!16s%2Fg%2F1tgps90z!19sChIJKUr08ONvcVMR-fM4xCARfJw?authuser=0&hl=en&rclk=1,4.1,25
Property Solutions Real Estate Group,Property management company,+1 403-460-6553,· 2203 26 Ave SW,https://www.propertysolutionsrealestate.ca/?utm_source=Google&utm_medium=GMB,https://www.google.com/maps/place/Property+Solutions+Real+Estate+Group/data=!4m7!3m6!1s0x537171d4ddb9f821:0x64bb20b41e28882!8m2!3d51.0302008!4d-114.1121798!16s%2Fg%2F11f66rf4x7!19sChIJIfi53dRxcVMRgojiQQuySwY?authuser=0&hl=en&rclk=1,4.6,40
CIR REALTY Property Management,Property management company,+1 403-300-0942,· 1935 32 Ave NE #144,http://www.cirrealtypropertymanagement.ca/,https://www.google.com/maps/place/CIR+REALTY+Property+Management/data=!4m7!3m6!1s0x537170f39cc00001:0x155d8f3f67568aa9!8m2!3d51.0808479!4d-114.0124803!16s%2Fg%2F11hyjkx46q!19sChIJAQDAnPNwcVMRqYpWZz-PXRU?authuser=0&hl=en&rclk=1,4.5,70
RioCan property management shawnessy,Property management company,+1 587-401-9474,· ,http://riocan.com/leasing-portfolio/property/riocan-shoppes-at-shawnessy,https://www.google.com/maps/place/RioCan+property+management+shawnessy/data=!4m7!3m6!1s0x537175d7d19a66dd:0x8a6e5446671ce3!8m2!3d50.9030672!4d-114.0662256!16s%2Fg%2F1tk8bsz2!19sChIJ3Waa0dd1cVMR4xxnRlRuigA?authuser=0&hl=en&rclk=1,3.9,"1,741"
