name,type,phone,address,website,map_url,rating,review_count
Infinity Property Management,Property management company,(647) 693-6476,· 386 Eglinton Ave W,N/A,https://www.google.com/maps/place/Infinity+Property+Management/data=!4m7!3m6!1s0x882b33948db2a369:0xb27bb0466bf7911!8m2!3d43.7044267!4d-79.4100409!16s%2Fg%2F11fsrf6sqc!19sChIJaaOyjZQzK4gREXm_ZgS7Jws?authuser=0&hl=en&rclk=1,4.4,24
Maxima Properties - Airbnb Management,Property management company,(647) 503-5086,· 175 Bloor St E Suite 1800,https://www.maximaproperties.ca/,https://www.google.com/maps/place/Maxima+Properties+-+Airbnb+Management/data=!4m7!3m6!1s0x882b353b11af9b4d:0xebdbbbbf5d605864!8m2!3d43.6706947!4d-79.3825082!16s%2Fg%2F11wq9073mp!19sChIJTZuvETs1K4gRZFhgXb-72-s?authuser=0&hl=en&rclk=1,5.0,49
Performance Property Management,Property management company,(416) 645-3755,· 51 Wolseley St,https://performancepropertymanagement.ca/,https://www.google.com/maps/place/Performance+Property+Management/data=!4m7!3m6!1s0x882b34dd8425ef55:0x739fdf9d4afedbf!8m2!3d43.6481382!4d-79.4023582!16s%2Fg%2F1vv2swdl!19sChIJVe8lhN00K4gRv-2v1Pn9OQc?authuser=0&hl=en&rclk=1,4.0,171
Principle Property Management,Property management company,(416) 840-5565,"· WaterPark Place, 20 Bay St. 11th Floor",http://www.principlepropertymanagement.ca/,https://www.google.com/maps/place/Principle+Property+Management/data=!4m7!3m6!1s0x89d4cb555950c51b:0x93887a1014a59014!8m2!3d43.6417492!4d-79.3775133!16s%2Fg%2F11rqgwqmlp!19sChIJG8VQWVXL1IkRFJClFBB6iJM?authuser=0&hl=en&rclk=1,4.8,34
Access Toronto Property Management,Property management company,(416) 666-9868,· 45 Harbour Square,http://www.accesstorontopm.com/contact,https://www.google.com/maps/place/Access+Toronto+Property+Management/data=!4m7!3m6!1s0x89d4cb2a8c9f516b:0xa78750b66bd8c7a4!8m2!3d43.6405745!4d-79.3773649!16s%2Fg%2F11q21v2y98!19sChIJa1GfjCrL1IkRpMfYa7ZQh6c?authuser=0&hl=en&rclk=1,4.2,19
TOMADEL Property Management,Property management company,(647) 671-2161,· 388 Bathurst St,https://www.tomadel.ca/,https://www.google.com/maps/place/TOMADEL+Property+Management/data=!4m7!3m6!1s0x882b34e8e17bce71:0x3d6a497b0ec0d3e6!8m2!3d43.6536698!4d-79.4067725!16s%2Fg%2F11fj4661dn!19sChIJcc574eg0K4gR5tPADntJaj0?authuser=0&hl=en&rclk=1,5.0,16
DASH Property Management Inc.,Property management company,(416) 222-6175,· ,http://dashpm.ca/,https://www.google.com/maps/place/DASH+Property+Management+Inc./data=!4m7!3m6!1s0x882b34afd67436bb:0xf47d3177319c36b3!8m2!3d43.6744504!4d-79.3962108!16s%2Fg%2F1tm0tswr!19sChIJuzZ01q80K4gRszacMXcxffQ?authuser=0&hl=en&rclk=1,3.9,143
Del Condominium Rentals Inc.,Property management company,(416) 296-7368,· ,http://www.delrentals.com/,https://www.google.com/maps/place/Del+Condominium+Rentals+Inc./data=!4m7!3m6!1s0x882b2de03b8612db:0x3f65b9558fa8029a!8m2!3d43.7781992!4d-79.4698409!16s%2Fg%2F1hc274r2m!19sChIJ2xKGO-AtK4gRmgKoj1W5ZT8?authuser=0&hl=en&rclk=1,4.3,"1,262"
Rent Panda,Property management company,(437) 294-9101,"· Centre for Green Cities, 550 Bayview Ave",https://rentpanda.ca/,https://www.google.com/maps/place/Rent+Panda/data=!4m7!3m6!1s0x4d592381fadaaefb:0xc159684ef53b094a!8m2!3d43.6850108!4d-79.3649284!16s%2Fg%2F11c753lbzd!19sChIJ-67a-oEjWU0RSgk79U5oWcE?authuser=0&hl=en&rclk=1,4.4,206
Sawera Property Management,Property management company,(647) 703-5988,· 2152 Lawrence Ave E #105,http://www.saweraproperty.ca/,https://www.google.com/maps/place/Sawera+Property+Management/data=!4m7!3m6!1s0x89d4cff8dd42c661:0x8c8d234bea771efc!8m2!3d43.7476284!4d-79.2859543!16s%2Fg%2F11hzn3fqb5!19sChIJYcZC3fjP1IkR_B536ksjjYw?authuser=0&hl=en&rclk=1,5.0,22
Property Management Toronto,Property management company,(416) 451-9499,· 457 Richmond Street West,/aclk?sa=l&ai=DChcSEwjEpdOZybCNAxU7Tv8BHdIyH7kYABABGgJtZA&co=1&ase=2&gclid=EAIaIQobChMIxKXTmcmwjQMVO07_AR3SMh-5EBAYASAAEgLgnPD_BwE&category=acrcp_v1_0&sig=AOD64_2usSEbSrAO5DLEFY8J4fu8LLObQA&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Property+Management+Toronto/data=!4m7!3m6!1s0x89d4cb3265188591:0x30f32044dd1b9927!8m2!3d43.647547!4d-79.397422!16s%2Fg%2F12617l11x!19sChIJkYUYZTLL1IkRJ5kb3UQg8zA?authuser=0&hl=en&rclk=1,4.2,302
DASH Property Management Inc.,Property management company,(416) 222-6175,· 159 Avenue Road,/aclk?sa=l&ai=DChcSEwjEpdOZybCNAxU7Tv8BHdIyH7kYABAAGgJtZA&co=1&ase=2&gclid=EAIaIQobChMIxKXTmcmwjQMVO07_AR3SMh-5EBAYAiAAEgL71_D_BwE&category=acrcp_v1_1&sig=AOD64_2bw-Nppk26zjeTb6mwzvK_rCtBbA&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/DASH+Property+Management+Inc./data=!4m7!3m6!1s0x882b34afd67436bb:0xf47d3177319c36b3!8m2!3d43.67445!4d-79.396211!16s%2Fg%2F1tm0tswr!19sChIJuzZ01q80K4gRszacMXcxffQ?authuser=0&hl=en&rclk=1,3.9,143
Baytree Property Management Inc.,Property management company,(647) 946-5020,· 120 Carlton St. Suite 314,http://www.baytreepm.com/,https://www.google.com/maps/place/Baytree+Property+Management+Inc./data=!4m7!3m6!1s0x882b34cfa7e2c1eb:0xd1095e3f961939cb!8m2!3d43.6627278!4d-79.3763463!16s%2Fg%2F11d_z361yc!19sChIJ68Hip880K4gRyzkZlj9eCdE?authuser=0&hl=en&rclk=1,3.9,116
Zahra Properties,Property management company,(416) 516-0513,· 121 Jefferson Ave,https://www.zahraproperties.com/,https://www.google.com/maps/place/Zahra+Properties/data=!4m7!3m6!1s0x882b350132cd2b1d:0x7bab449e7726f311!8m2!3d43.6393634!4d-79.4217784!16s%2Fg%2F11btm118dn!19sChIJHSvNMgE1K4gREfMmd55Eq3s?authuser=0&hl=en&rclk=1,4.2,211
Ashbridges Property Management,Property management company,(647) 850-6180,· 2255B Queen St E #363,https://ashbridgespropertymanagement.ca/?utm_source=GMB&utm_medium=Map&utm_campaign=Canada,https://www.google.com/maps/place/Ashbridges+Property+Management/data=!4m7!3m6!1s0x89d4cdcfa2b8e697:0x7676ff99a5da63d7!8m2!3d43.6711758!4d-79.2941826!16s%2Fg%2F11f5_kzbcw!19sChIJl-a4os_N1IkR12PapZn_dnY?authuser=0&hl=en&rclk=1,4.7,17
Ray's Property Management,Property management company,(416) 645-5932,· 1200 Bay St. #202,http://rentwithrpm.ca/,https://www.google.com/maps/place/Ray%27s+Property+Management/data=!4m7!3m6!1s0x8b6c9245cfa6df3f:0x888a2f528170e73!8m2!3d43.6700141!4d-79.3898016!16s%2Fg%2F11qh5gz52c!19sChIJP9-mz0WSbIsRcw4XKPWiiAg?authuser=0&hl=en&rclk=1,4.5,8
Icon Property Management,Property management company,(416) 236-7979,· ,https://iconpm.ca/,https://www.google.com/maps/place/Icon+Property+Management/data=!4m7!3m6!1s0x882b37d63bd92e97:0x19f828df4a850f4e!8m2!3d43.6156364!4d-79.5230614!16s%2Fg%2F11b5wmmr0p!19sChIJly7ZO9Y3K4gRTg-FSt8o-Bk?authuser=0&hl=en&rclk=1,4.1,398
Shiplake Properties Limited,Property management company,(416) 846-5022,· 365 Bloor St E Main Office,http://www.shiplake.com/,https://www.google.com/maps/place/Shiplake+Properties+Limited/data=!4m7!3m6!1s0x882b3392908f1465:0x22daf387e6b14a18!8m2!3d43.671966!4d-79.3780757!16s%2Fg%2F11j2fqkljs!19sChIJZRSPkJIzK4gRGEqx5ofz2iI?authuser=0&hl=en&rclk=1,4.4,138
Greenrock Property Management Ltd,Property management company,(416) 481-5125,· ,http://www.greenrockrs.ca/,https://www.google.com/maps/place/Greenrock+Property+Management+Ltd/data=!4m7!3m6!1s0x882b33475d89d001:0x40b4e3736b50f424!8m2!3d43.671966!4d-79.3780757!16s%2Fg%2F11b5wmsnw_!19sChIJAdCJXUczK4gRJPRQa3PjtEA?authuser=0&hl=en&rclk=1,2.6,72
Qterra Property Management,Property management company,(647) 559-9919,· 251 Consumers Rd #1200,https://www.qterrapropertymanagement.com/,https://www.google.com/maps/place/Qterra+Property+Management/data=!4m7!3m6!1s0x89d4d373262892d9:0xd6711e07eb1ed4d!8m2!3d43.7702161!4d-79.3306122!16s%2Fg%2F11sf6rt7tp!19sChIJ2ZIoJnPT1IkRTe2xfuARZw0?authuser=0&hl=en&rclk=1,4.2,223
Royal York Property Management - Vaughan,Property management company,(905) 677-7517,· 400 Applewood Crescent Suite #100,https://royalyorkpropertymanagement.ca/vaughan-owners,https://www.google.com/maps/place/Royal+York+Property+Management+-+Vaughan/data=!4m7!3m6!1s0x882b2f534d0da101:0x623d6c7aafab3b5c!8m2!3d43.8040112!4d-79.5407355!16s%2Fg%2F11pqcdg18n!19sChIJAaENTVMvK4gRXDurr3psPWI?authuser=0&hl=en&rclk=1,4.5,168
MasterHost,Property management company,(437) 473-0440,· 18 King St E Suite 1400,https://masterhost.ca/airbnb-management-toronto/,https://www.google.com/maps/place/MasterHost/data=!4m7!3m6!1s0x89d4cb79deade5c9:0x118a16de07833c33!8m2!3d43.6496485!4d-79.3770896!16s%2Fg%2F11t58w56bm!19sChIJyeWt3nnL1IkRMzyDB94WihE?authuser=0&hl=en&rclk=1,5.0,48
Hazelview Properties,Property management company,(416) 306-9967,· ,https://www.hazelviewproperties.com/,https://www.google.com/maps/place/Hazelview+Properties/data=!4m7!3m6!1s0x882b34a8f93785ed:0x69de27447423dd7f!8m2!3d43.681797!4d-79.3911505!16s%2Fg%2F11c1m_674s!19sChIJ7YU3-ag0K4gRf90jdEQn3mk?authuser=0&hl=en&rclk=1,4.0,175
Speedy Rental Agency Property Management,Property management company,(905) 771-7633,· 326 Salem Ave,https://speedyrentalagency.com/,https://www.google.com/maps/place/Speedy+Rental+Agency+Property+Management/data=!4m7!3m6!1s0x882b2ce67504617b:0x17d8ea9ca0faf9b1!8m2!3d43.6688718!4d-79.4353284!16s%2Fg%2F11b5wpw4l8!19sChIJe2EEdeYsK4gRsfn6oJzq2Bc?authuser=0&hl=en&rclk=1,3.5,25
Royal York Property Management - Mississauga,Property management company,(289) 246-1266,"· East Tower, Suite # 501, 77 City Centre Dr",https://royalyorkpropertymanagement.ca/mississauga-owners,https://www.google.com/maps/place/Royal+York+Property+Management+-+Mississauga/data=!4m7!3m6!1s0x882b47d53c7e200f:0xeade8dbf55976b87!8m2!3d43.592427!4d-79.638055!16s%2Fg%2F11vdsfm_1q!19sChIJDyB-PNVHK4gRh2uXVb-N3uo?authuser=0&hl=en&rclk=1,4.8,274
Mekler Property Management,Property management company,(416) 669-0927,· 3080 Yonge St suite 6060,http://www.mekler.ca/,https://www.google.com/maps/place/Mekler+Property+Management/data=!4m7!3m6!1s0x89d4cb47dfa93b09:0x565a5e3fc394882b!8m2!3d43.7255878!4d-79.4027129!16s%2Fg%2F1tg6r2td!19sChIJCTup30fL1IkRK4iUwz9eWlY?authuser=0&hl=en&rclk=1,4.3,17
Goldsan Properties,Property management company,(647) 799-3033,· One Dundas St W Suite 2500,https://goldsan.com/,https://www.google.com/maps/place/Goldsan+Properties/data=!4m7!3m6!1s0x4c327c17f6b1ea23:0x618877c4e95ae47c!8m2!3d43.6560227!4d-79.3814972!16s%2Fg%2F11vr801cp_!19sChIJI-qx9hd8MkwRfORa6cR3iGE?authuser=0&hl=en&rclk=1,5.0,60
ICC Property Management Ltd,Property management company,(647) 559-4322,· 150 King St W suite 346,https://iccpropertymanagement.com/,https://www.google.com/maps/place/ICC+Property+Management+Ltd/data=!4m7!3m6!1s0x882b356a36ad03c1:0xef805d280bae8f0a!8m2!3d43.6481325!4d-79.3846555!16s%2Fg%2F11ssdd5p4_!19sChIJwQOtNmo1K4gRCo-uCyhdgO8?authuser=0&hl=en&rclk=1,3.8,16
Royal York Property Management - Markham,Property management company,(289) 800-6124,· ,https://royalyorkpropertymanagement.ca/markham-owners/,https://www.google.com/maps/place/Royal+York+Property+Management+-+Markham/data=!4m7!3m6!1s0x89d4d320b837c219:0x928f1ad05cbfe687!8m2!3d43.8142885!4d-79.350345!16s%2Fg%2F11mvp773xy!19sChIJGcI3uCDT1IkRh-a_XNAaj5I?authuser=0&hl=en&rclk=1,4.3,86
Real Property Management Gateway,Property management company,(416) 829-7037,· 5000 Yonge St Suite 1901,https://www.rpmgateway.ca/?cid=LSTL_RPM-CA000284&utm_source=gmb&utm_campaign=local&utm_medium=organic,https://www.google.com/maps/place/Real+Property+Management+Gateway/data=!4m7!3m6!1s0x882b2d6ff396eebf:0x9d939f2978d5be1b!8m2!3d43.76602!4d-79.4124!16s%2Fg%2F11ggb9v83g!19sChIJv-6W828tK4gRG77VeCmfk50?authuser=0&hl=en&rclk=1,4.5,25
CMG Toronto Property Management - Toronto / Ajax / Markham / Pickering / Durham / GTA,Property management company,(437) 828-0060,· (437) 828-0060,https://cmgtoronto.com/,https://www.google.com/maps/place/CMG+Toronto+Property+Management+-+Toronto+%2F+Ajax+%2F+Markham+%2F+Pickering+%2F+Durham+%2F+GTA/data=!4m7!3m6!1s0x89d4d2a02c487aa1:0x8f63fe83ae7a9ec1!8m2!3d43.901344!4d-79.2986321!16s%2Fg%2F1tlnffd7!19sChIJoXpILKDS1IkRwZ56roP-Y48?authuser=0&hl=en&rclk=1,4.4,28
Medallion Capital Group - Property Management Toronto,Property management company,(647) 495-6892,· 74 Jutland Rd #32,https://medcapassets.com/,https://www.google.com/maps/place/Medallion+Capital+Group+-+Property+Management+Toronto/data=!4m7!3m6!1s0x882b37ae8067dc17:0xdeecbe204cd7a48!8m2!3d43.6282888!4d-79.5221334!16s%2Fg%2F11bbygq26m!19sChIJF9xngK43K4gRSHrNBOLL7g0?authuser=0&hl=en&rclk=1,4.3,26
Property Management Toronto,Property management company,(416) 451-9499,· 457 Richmond Street West,//www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwid8qCiybCNAxV7Tv8BHR08M40YABAAGgJtZA&co=1&gclid=EAIaIQobChMInfKgosmwjQMVe07_AR0dPDONEBAYASAAEgK0IfD_BwE&ohost=www.google.com&cid=CAASEuRou9dW03gGUDbXw75n9OSZJQ&category=acrcp_v1_0&sig=AOD64_3WHXwPUjDIK3Kqkr8i1nZ-udnE9A&adurl&q&ctype=99,https://www.google.com/maps/place/Property+Management+Toronto/data=!4m7!3m6!1s0x89d4cb3265188591:0x30f32044dd1b9927!8m2!3d43.647547!4d-79.397422!16s%2Fg%2F12617l11x!19sChIJkYUYZTLL1IkRJ5kb3UQg8zA?authuser=0&hl=en&rclk=1,4.2,302
DASH Property Management Inc.,Property management company,(416) 222-6175,· 159 Avenue Road,//www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwid8qCiybCNAxV7Tv8BHR08M40YABABGgJtZA&co=1&gclid=EAIaIQobChMInfKgosmwjQMVe07_AR0dPDONEBAYAiAAEgIfsvD_BwE&ohost=www.google.com&cid=CAASEuRou9dW03gGUDbXw75n9OSZJQ&category=acrcp_v1_1&sig=AOD64_00lUOdahm1i3th7yqV2OroyzzYGQ&adurl&q&ctype=99,https://www.google.com/maps/place/DASH+Property+Management+Inc./data=!4m7!3m6!1s0x882b34afd67436bb:0xf47d3177319c36b3!8m2!3d43.67445!4d-79.396211!16s%2Fg%2F1tm0tswr!19sChIJuzZ01q80K4gRszacMXcxffQ?authuser=0&hl=en&rclk=1,3.9,143
Life of Riley Property Management,Property management company,(647) 632-5567,· 24 Wheeler Ave,http://lifeofrileypm.com/,https://www.google.com/maps/place/Life+of+Riley+Property+Management/data=!4m7!3m6!1s0x89d4cc07bcef3271:0x55e6a8ae8d2f9a74!8m2!3d43.6712675!4d-79.2995546!16s%2Fg%2F11cjkvsy71!19sChIJcTLvvAfM1IkRdJovja6o5lU?authuser=0&hl=en&rclk=1,4.6,9
Mi Property Portal,Property management company,+1 877-888-6477,· ,http://www.mipropertyportal.com/,https://www.google.com/maps/place/Mi+Property+Portal/data=!4m7!3m6!1s0x89d4cb2aff1726dd:0x3b7b756485096868!8m2!3d43.641411!4d-79.377651!16s%2Fg%2F11f15gw6c3!19sChIJ3SYX_yrL1IkRaGgJhWR1ezs?authuser=0&hl=en&rclk=1,4.7,44
Three R Property Management,Property management company,(416) 487-4633,· 3520 Pharmacy Ave,https://www.3rproperties.com/,https://www.google.com/maps/place/Three+R+Property+Management/data=!4m7!3m6!1s0x882b3317ded8ec13:0x4369b3e94759e37c!8m2!3d43.8104281!4d-79.3344978!16s%2Fg%2F1hc0t6_qh!19sChIJE-zY3hczK4gRfONZR-mzaUM?authuser=0&hl=en&rclk=1,4.0,67
Thriving Property Management,Property management company,(647) 955-8259,· 383 Broadview Ave,http://thrivingpropertymanagement.com/,https://www.google.com/maps/place/Thriving+Property+Management/data=!4m7!3m6!1s0x882b34de45cffff9:0x89902bdb74cb5890!8m2!3d43.66605!4d-79.3527086!16s%2Fg%2F11h04xtnjd!19sChIJ-f_PRd40K4gRkFjLdNsrkIk?authuser=0&hl=en&rclk=1,5.0,8
FULL HOME - Toronto Airbnb Management,Property management company,(647) 957-9040,· 2967 Dundas St W Suite 505D,https://fullhome.ca/toronto-airbnb-property-management/,https://www.google.com/maps/place/FULL+HOME+-+Toronto+Airbnb+Management/data=!4m7!3m6!1s0x882b35113971d201:0xee926ed4f881291e!8m2!3d43.6652713!4d-79.4680813!16s%2Fg%2F11kpcw_7t3!19sChIJAdJxORE1K4gRHimB-NRuku4?authuser=0&hl=en&rclk=1,4.6,34
Elite Property Management Inc.,Property management company,(416) 623-1999,· ,N/A,https://www.google.com/maps/place/Elite+Property+Management+Inc./data=!4m7!3m6!1s0x882b3520b2e624cd:0x6e7a8af2393be37a!8m2!3d43.6403562!4d-79.3973312!16s%2Fg%2F11g9vp7w7y!19sChIJzSTmsiA1K4gReuM7OfKKem4?authuser=0&hl=en&rclk=1,2.7,43
Royal York Property Management - Brampton,Property management company,(289) 748-2998,· ,https://royalyorkpropertymanagement.ca/brampton-owners,https://www.google.com/maps/place/Royal+York+Property+Management+-+Brampton/data=!4m7!3m6!1s0x882b3f71eeb2fd9d:0xa459cbf15461950a!8m2!3d43.6841072!4d-79.7623222!16s%2Fg%2F11qntwc2rb!19sChIJnf2y7nE_K4gRCpVhVPHLWaQ?authuser=0&hl=en&rclk=1,4.6,498
Apex Property Management,Property management company,+1 844-309-3237,· 32 Goodmark Pl #10,http://www.apex1call.ca/,https://www.google.com/maps/place/Apex+Property+Management/data=!4m7!3m6!1s0x882b3b1838fb875b:0x17179d1687bedde6!8m2!3d43.7547598!4d-79.6151847!16s%2Fg%2F11hbkb5gd9!19sChIJW4f7OBg7K4gR5t2-hxadFxc?authuser=0&hl=en&rclk=1,2.9,42
VMH Properties,Property management company,(416) 684-9185,· 1 Dundas St W Suite 2500,http://www.vmhproperties.com/,https://www.google.com/maps/place/VMH+Properties/data=!4m7!3m6!1s0x882b35edd43d2d97:0x951fb77a4c233985!8m2!3d43.6554038!4d-79.3819289!16s%2Fg%2F11vq698x3b!19sChIJly091O01K4gRhTkjTHq3H5U?authuser=0&hl=en&rclk=1,5.0,71
Turn Key Rental Management Inc.,Property management company,(647) 259-8806,· 14B Harbour St,https://www.turnkeyrentalmanagement.com/,https://www.google.com/maps/place/Turn+Key+Rental+Management+Inc./data=!4m7!3m6!1s0x89d4cb2b9a660d6d:0x1116c85a74afe1c!8m2!3d43.643146!4d-79.376894!16s%2Fg%2F11c2ns2wyw!19sChIJbQ1mmivL1IkRHP5Kp4VsEQE?authuser=0&hl=en&rclk=1,4.6,18
The Rental Lifestyle Group,Property management company,(416) 340-9676,· 49 St Clair Ave W #101,https://www.rentallifestyle.com/,https://www.google.com/maps/place/The+Rental+Lifestyle+Group/data=!4m7!3m6!1s0x882b334ff76c9261:0x1eb0bd388b73f509!8m2!3d43.687393!4d-79.3959182!16s%2Fg%2F1hc0v498k!19sChIJYZJs908zK4gRCfVzizi9sB4?authuser=0&hl=en&rclk=1,4.4,25
San Star Management Inc.,Property management company,(416) 363-9473,· 16A Yonge St,http://sanstar.ca/,https://www.google.com/maps/place/San+Star+Management+Inc./data=!4m7!3m6!1s0x89d4cb2bf23a71ab:0xed957633990b666b!8m2!3d43.6433349!4d-79.3758369!16s%2Fg%2F11gy640m7m!19sChIJq3E68ivL1IkRa2YLmTN2le0?authuser=0&hl=en&rclk=1,4.3,11
Gluzberg Property Management,Property management company,(416) 222-7111,· 384 Queen St E,http://www.gluzbergmanagement.com/,https://www.google.com/maps/place/Gluzberg+Property+Management/data=!4m7!3m6!1s0x89d4cb3f4ca1381b:0x8fd21551eaecbaa4!8m2!3d43.6560266!4d-79.3633815!16s%2Fg%2F11gf884dz7!19sChIJGzihTD_L1IkRpLrs6lEV0o8?authuser=0&hl=en&rclk=1,3.6,20
Mareka Property Management,Property management company,(416) 255-7300,· 278 Manitoba St,https://www.marekapm.com/,https://www.google.com/maps/place/Mareka+Property+Management/data=!4m7!3m6!1s0x882b3616f011ecdf:0xf8e1644669ef848!8m2!3d43.6242129!4d-79.4893994!16s%2Fg%2F1trplv8w!19sChIJ3-wR8BY2K4gRSPieZkQWjg8?authuser=0&hl=en&rclk=1,3.1,106
Melbourne Property Management Inc.,Property management company,(416) 546-2126,· 1244 Caledonia Rd Suite 100,http://www.melbournepm.ca/,https://www.google.com/maps/place/Melbourne+Property+Management+Inc./data=!4m7!3m6!1s0x882b332ad9d4b811:0x1115ac8d2a4199f1!8m2!3d43.7202285!4d-79.4692063!16s%2Fg%2F11lg1k2gyk!19sChIJEbjU2SozK4gR8ZlBKo2sFRE?authuser=0&hl=en&rclk=1,3.6,109
Kali Properties,Property management company,N/A,· 192 Spadina Ave. #300,https://www.kaliproperties.ca/,https://www.google.com/maps/place/Kali+Properties/data=!4m7!3m6!1s0x882b359e77357c07:0x5d718137edb4dfd6!8m2!3d43.6507114!4d-79.3966833!16s%2Fg%2F11y98xv22b!19sChIJB3w1d541K4gR1t-07TeBcV0?authuser=0&hl=en&rclk=1,5.0,12
